Active	Topic path	Topic	Topic keywords	ID	Name	Triggers	Keywords	Bot Says	Variables	Tags
true	Ciudad [CIU]/05. Sobre la Ciudad/10- CIU05CUX10 - Murales/CIU05CUX10 - La Boca	CIU05CUX10 - La Boca		PLBWX5XYGQ2B3GP7IN8Q-t29nk97zl0@b.m-1705428190160	"CIU05CUX08 Murales Mujeres"	""	""	"Es una serie de murales en *homenaje a las mujeres* y un llamado de atención *contra la violencia*.  El autor es *Martín Ron* hizo su arte en la Av. Pérez Galdón al 200. ??\r\nAcá te comparto la *ubicación*: https://maps.app.goo.gl/h6EXmhnC3z75Vaky5 \r\nAcá te comparto la *ubicación*:\r\nVeamos más murales del barrio:"	[]	[]
true	Ciudad [CIU]/05. Sobre la Ciudad/10- CIU05CUX10 - Murales/CIU05CUX10 - La Boca	CIU05CUX10 - La Boca		PLBWX5XYGQ2B3GP7IN8Q-vcr2c7ph1y@b.m-1705428083784	"CIU05CUX10 Murales La Boca"	""	""	"Los *colores* y los *murales* son parte del paisaje de La Boca, increíble. ??\r\n¿Con cuál empezamos?"	[]	[]
true	Ciudad [CIU]/05. Sobre la Ciudad/10- CIU05CUX10 - Murales/CIU05CUX10 - La Boca	CIU05CUX10 - La Boca		PLBWX5XYGQ2B3GP7IN8Q-mupqlm5bod@b.m-1705428138404	"CIU05CUX08 San Diego La Boca"	""	""	"El día en que *Maradona* pasó a la inmortalidad, Alfredo Segatori empezó este *mural de 40 metros*.  ¡Gigante como El Diego! ??\r\nAhí se lo puede ver con sus colores favoritos y una sonrisa eterna.\r\nTe muestro *dónde está*: https://www.google.com/maps/place/Mural+San+Diego+del+Barrio+de+La+Boca/@-34.6309411,-58.3580729,17z/data=!3m1!4b1!4m6!3m5!1s0x95a33525eedb615b:0x211a79da7cffb86a!8m2!3d-34.6309455!4d-58.3554926!16s%2Fg%2F11lkpds9_p?entry=ttu\r\nTe muestro *dónde está*:\r\nHay más por explorar:"	[]	[]
true	Ciudad [CIU]/05. Sobre la Ciudad/10- CIU05CUX10 - Murales/CIU05CUX10 - La Boca	CIU05CUX10 - La Boca		PLBWX5XYGQ2B3GP7IN8Q-v032k2w789@b.m-1705428158792	"CIU05CUX08 Mural Gaucho"	""	""	"Este *homenaje al gaucho* lo hicieron Telmo y Miel, dos artistas de Países Bajos. ?? \r\nSe mandaron tremenda obra sobre dos paredes para darle más personalidad al barrio, como si la necesitara.\r\nLo podés encontrar acá: https://www.google.com/maps/place/Mural+Gaucho/@-34.6325762,-58.3557665,17z/data=!3m1!4b1!4m6!3m5!1s0x95a3351045668a63:0xc2f83d9e77d277b4!8m2!3d-34.6325762!4d-58.3557665!16s%2Fg%2F11ss71ryc1?entry=ttu\r\nLo podés encontrar acá:\r\nSigamos recorriendo:"	[]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-juf7lz26or@b.m-1708437481926	"BOT02CUX07 Cine (pista 1)"	""	""	"Ahora sí, *¡última palabra!* ??\r\nPor las dudas te recuerdo las letras:   *N - I - C - O - N - E - C*\r\nnull"	[auxiliar20]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-81aj6njfg7@b.m-1708437000616	"BOT02CUX07 Teatro Incorrecto"	""	""	"Mmm, no fue un buen estreno. La palabra era *teatro*. ??\t¡Ay! Me parece que nos bajaron de cartel. La palabra era *teatro*. ??\r\nPróxima función\u2026 ??"	[]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-8kdu9ffty5@b.m-1708437833543	"BOT02CUX07 Cierre primer juego"	""	""	"Llegaste al final del desafío, ¡te felicito, ${firstName}! ??\r\nLlegaste al final del desafío, ¡te felicito! ??\r\nAcá está tu *premio*:\r\nTengo un bonus track con más palabras ¿Te animás a buscarlas?"	[FlujoSmartCity]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-hjpraze96b@b.m-1708437102055	"BOT02CUX07 Arte Correcto"	""	""	"¡Siii! Como dijo Marta Minujín, \u201c¡arte, arte, arte!\u201d ???"	[]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-gqfjok5zvn@b.m-1708437647182	"BOT02CUX07 Cinco incorrecto"	""	""	"¡Uff, casi! La respuesta era 5. \r\nNo importa, sigamos jugando. ??"	[]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-4z02w8br0g@b.m-1708436958805	"BOT02CUX07 Teatro Correcto"	""	""	"¡Siii, es *teatro*! Qué buen estreno, eh. ??\r\nPróxima función\u2026 ??"	[]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-f6hrxmlthc@b.m-1708437131383	"BOT02CUX07 Arte Incorrecto"	""	""	"Te perdiste en La noche estrellada de Van Gogh. ??  La palabra era *arte*."	[]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-f2occ30p1c@b.m-1708437756809	"BOT02CUX07 Cine Correcto"	""	""	"¡Sííí, vayamos al *cine*!  Ah, para mí, pochoclos dulces. ??"	[]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-kexkq9lcgt@b.m-1708437604468	"BOT02CUX07 Cinco Correcto"	""	""	"¡Siii! El número de la suerte. 6?\u20e3\t¡Siii! ¡La pegaste! ??"	[]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-7glwi2vsdf@b.m-1708437783802	"BOT02CUX07 Cine Incorrecto"	""	""	"¡Corten, corten! ??  ¿No te llegó el guion? Acá era la parte donde decías *cine*."	[]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-kzfn6c1n25@b.m-1708437438659	"BOT02CUX07 Museo Incorrecto"	""	""	"¡Uff, casi! ¡Le pasaste cerca al *museo*!    ¿Sabés qué? En BA hay un montón para que conozcas. ???"	[]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-5p75wh2doz@b.m-1708437173499	"BOT02CUX07 Cumpleaños (pista 1)"	""	""	"¡Llegamos al *nivel 2*! A ver cómo te va con la primera palabra. ??\r\nnull"	[auxiliar20]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-ct9gfhfyvn@b.m-1708437293674	"BOT02CUX07 Cumpleaños Incorrecto"	""	""	"Creo que no te llegó la invitación a mi *cumpleaños*. ??  No importa, soplemos las velitas y pidamos que la próxima sea más fácil. ??"	[]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-64gc3xtojx@b.m-1708437034555	"BOT02CUX07 Arte (pista 1)"	""	""	"Para la *segunda palabra* son las *mismas letras*, pero atenti que no hace falta que uses todas:  *E - T - R - A - O - T*\r\nnull"	[auxiliar20]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-bidsoftrsz@b.m-1708437207992	"BOT02CUX07 Cumpleaños (pista 2)"	""	""	"Casi casi, pero no. ??\r\nnull"	[auxiliar20]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-b86w47cpap@b.m-1708437569799	"BOT02CUX07 Cinco (pista 2)"	""	""	"¡Ups! No es esa la palabra.\r\nnull"	[auxiliar20]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-tjjo6l0c3r@b.m-1708436917208	"BOT02CUX07 Teatro (pista 2)"	""	""	"¿Es o no es la palabra? Esa es la cuestión\u2026 ??  Pero no, no era. ??\r\nnull"	[auxiliar20]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-1om156uyu7@b.m-1708437399448	"BOT02CUX07 Museo Correcto"	""	""	"Tu respuesta es\u2026 ¡correcta! ?  ¿Sabés qué? En BA hay un montón de *museos* para que te sorprendas. ???"	[]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-xyhpkr853p@b.m-1708437367487	"BOT02CUX07 Museo (pista 2)"	""	""	"A ver, a ver\u2026 No, la palabra que estoy pensando es otra. ??\r\nnull"	[auxiliar20]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-9y2w5dj3kp@b.m-1708437071768	"BOT02CUX07 Arte (pista 2)"	""	""	"Uy, me parece que no. ??\r\nnull"	[auxiliar20]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-fys8c83s7p@b.m-1708437729938	"BOT02CUX07 Cine (pista 2)"	""	""	"Me parece que te spoilearon mal la palabra. ??\r\nnull"	[auxiliar20]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-tbgn2ijv61@b.m-1708436454302	"BOT02CUX07 Apertura post FTU"	""	""	"¡Siempre es un buen momento para jugar *Atrapalabras*! ??\r\nRecordá que tenés que adivinar palabras con *letras desordenadas* y *pistas* que te voy a dar.  En algunas no hace falta usar todas las letras. ??\r\nElegí cuál desafío querés jugar y arrancamos:"	[]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-hy5fsxt4ut@b.m-1708436401047	"BOT02CUX07 Apertura FTU"	"atrapalabras123test"	"(atrapalabras123test)"	"¡Vamos a jugar *Atrapalabras*!\r\nTe voy a dar *letras desordenadas* y *una pista* para que adivines en qué palabra estoy pensando:  ? Si acertás, pasamos a la próxima.   ? Si no, te doy otra pista para seguir jugando.  ?? En algunas no hace falta usar todas las letras.\r\n¡Pst! Si completás los *3 niveles* hay un *premio especial*. ??\r\n¿Qué te parece, arrancamos?"	[]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-177s8ykhhx@b.m-1708437687373	"BOT02CUX07 Cinco (pista 1)"	""	""	"¡Llegamos al *último nivel*! ??\r\nnull"	[auxiliar20]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-3sxunbpi5p@b.m-1708437237868	"BOT02CUX07 Cumpleaños Correcto"	""	""	"¡Feliz, feliz en mi día\u2026! Este *cumpleaños* me tocan seis deseos. ??"	[]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-i8ryzu3f0d@b.m-1708543560317	"BOT02CUX07 Salir (Atrapalabras)"	""	""	"Dale, para volver a jugar escribime \u2018Botijuegos\u2019. ???\r\nMientras, ¿cómo seguimos?"	[FlujoSmartCity]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-mpy30u1gyr@b.m-1708437329683	"BOT02CUX07 Museo (pista 1)"	""	""	"Ahora necesitamos *las mismas letras*, aunque no usamos todas. Acá te las recuerdo:   *Ñ - E - A - L - O - P - U - M - C - S*\r\nnull"	[auxiliar20]	[]
true	Boti [BOT]/02. Cumpleaños/07. BOT02CUX07 - Atrapalabras	07. BOT02CUX07 - Atrapalabras		PLBWX5XYGQ2B3GP7IN8Q-s4lqgwdcij@b.m-1708436875832	"BOT02CUX07 Teatro (pista 1)"	""	""	"¡Genial! Vamos con la *primera palabra* del *nivel 1*. ??\r\nTe dejo una pista:  Cuando se abre el *telón*, las grandes *historias cobran vida*.  ¿Sabés cuál es? ??\r\nnull"	[auxiliar20]	[]
true	Desarrollo humano [DH]/06. Barrios populares/01. DH06CUX01 - Sello social	01. DH06CUX01 - Sello social		PLBWX5XYGQ2B3GP7IN8Q-irhxzp7sto@b.m-1654699363140	"DH06CUX01 Para quién es"	""	""	"¿Querés sumarte al programa? ??\r\nPodés hacerlo si formas parte de una empresa u organización de cualquier tipo y tamaño.\r\n?? Eso sí, fijate de cumplir con los requisitos necesarios para cada sello.\r\n¿Te cuento más?"	[]	[]
true	Desarrollo humano [DH]/06. Barrios populares/01. DH06CUX01 - Sello social	01. DH06CUX01 - Sello social		PLBWX5XYGQ2B3GP7IN8Q-gp8mbwzniv@b.m-1654699322412	"DH06CUX01 Apertura"	"sello empleabilidad\r\nsello instalación\r\nsello financiamiento\r\nsello impacto\r\ncompras sustentables\r\nimpacto positivo\r\nbarrio padre mugica\r\ndistinción para empresas\r\ndesarrollo económico\r\nbarrios populares"	"(empleabilidad),(sello)\r\n(sello),(instalación)\r\n(sello),(financiamiento)\r\n(sello),(impacto)\r\n(compras),(sustentables)\r\n(positivo),(impacto)\r\n(padre),(barrio),(mugica)\r\n(para),(empresas),(distinción)\r\n(desarrollo),(económico)\r\n(populares),(barrios)"	"¿Sabés qué es el *sello social*?  Es una distinción para las empresas que ayudan al desarrollo social y económico de barrios populares. ??\r\nSi estás pensando en anotarte y recibirlo, te cuento cómo hacerlo:"	[]	[]
true	Desarrollo humano [DH]/06. Barrios populares/01. DH06CUX01 - Sello social	01. DH06CUX01 - Sello social		PLBWX5XYGQ2B3GP7IN8Q-tn3bn6ppst@b.m-1654699407005	"DH06CUX01 Cuánto dura"	""	""	"El sello dura un año desde que lo tenés, pero tranqui, podés pedir la *renovación*.\r\nY si renovás durante algunos años recibí:  ?? El sello de bronce, a los 2 años. ?? El sello de plata, a los 3. ?? O el de oro, a los 5.  ¡Está buenísimo!\r\nSi tenés alguna duda, te cuento más:"	[]	[]
true	Desarrollo humano [DH]/06. Barrios populares/01. DH06CUX01 - Sello social	01. DH06CUX01 - Sello social		PLBWX5XYGQ2B3GP7IN8Q-dgme0y29ar@b.m-1654699456605	"DH06CUX01 Beneficios"	""	""	"Que bien se siente tirar para el mismo lado, ¿no? ??\r\n Si tu empresa se destaca por su *impacto positivo*, recibí:  ?? Un diploma y sello digital, ¡usalo en tus comunicaciones para dar el ejemplo! ?? Asesoramiento para tu propuesta. ?? Reconocimiento en redes.\r\nSi tenés dudas, te cuento más:"	[]	[]
true	Desarrollo humano [DH]/06. Barrios populares/01. DH06CUX01 - Sello social	01. DH06CUX01 - Sello social		PLBWX5XYGQ2B3GP7IN8Q-41905xbuzt@b.m-1654699433125	"DH06CUX01 Tipos de sellos"	""	""	"Lo que parecen pequeñas acciones, pueden volverse grandes cambios. ??\r\nPodés recibir 4 tipos de sellos:  ??*Sello empleabilidad*, contratando gente de barrios populares. ??*Sello participación*, instalando sucursales u ofreciendo servicios en los barrios. ??*Sello compras sustentables*, comprando o contratando servicios de emprendimientos populares. ??*Sello financiación*, financiando proyectos o brindando capacitaciones.\r\n Si cumplís con alguno de estos, ¡anotate para recibirlo!\r\n¿Cómo seguimos?"	[]	[]
true	Desarrollo humano [DH]/06. Barrios populares/01. DH06CUX01 - Sello social	01. DH06CUX01 - Sello social		PLBWX5XYGQ2B3GP7IN8Q-777uyqpv3o@b.m-1654699387236	"DH06CUX01 Cómo anotarse"	""	""	"¿Estás pensando en anotarte y recibir tu *sello social*? Te cuento todo lo que tenés que saber. ??  1?\u20e3 Completá el formulario en este link: https://docs.google.com/forms/d/10ysUyzWWJB0DrmaWsWBl5dFJwvCrpctQuT_aAUkEBrM/edit?usp=sharing 2?\u20e3 Esperá que el equipo lo revise. 3?\u20e3 Si hace falta, te pedirán más información. Si está todo ok, ¡recibí tu sello!  ¡Anotate en cualquier momento del año! \r\n¿Seguimos charlando?"	[]	[]
true	Desarrollo humano [DH]/06. Barrios populares/01. DH06CUX01 - Sello social	01. DH06CUX01 - Sello social		PLBWX5XYGQ2B3GP7IN8Q-1etb7pz724@b.m-1654699481261	"DH06CUX01 Barrios populares"	""	""	"El reconocimiento es para empresas y organizaciones que tengan impacto positivo en *barrios populares*. ??\r\n¿Sabés cuáles son? Acá te dejo un machete:  ?? Barrio 20 ?? Playón de Chacarita ?? Rodrigo Bueno ?? Camino de Sirga ?? Barrio Ricciardelli (1-11-14) ?? Barrio 15 ?? Carrillo y Lacarra ?? Barrio Mugica\r\nSi querés saber más, te cuento sobre:"	[]	[]
true	Solicitudes - Suaci [SUACI]/01. Espacio público/33. SUA01CUX33 Consultas por el Expediente de catastro, obras, instalaciones y factibilidad	33. SUA01CUX33 Consultas por el Expediente de catastro, obras, instalaciones y factibilidad		PLBWX5XYGQ2B3GP7IN8Q-l0es3wrhzz@b.m-1734016119868	"SUA01CUX33 vuelta de descripcion"	""	""	""	[auxi]	[]
true	Solicitudes - Suaci [SUACI]/01. Espacio público/33. SUA01CUX33 Consultas por el Expediente de catastro, obras, instalaciones y factibilidad	33. SUA01CUX33 Consultas por el Expediente de catastro, obras, instalaciones y factibilidad		PLBWX5XYGQ2B3GP7IN8Q-4vqwbnicho@b.m-1734016567589	"SUA01CUX33 MIBA"	"test.miba.expediente"	"(test.miba.expediente)"	""	[]	[]
true	Solicitudes - Suaci [SUACI]/01. Espacio público/33. SUA01CUX33 Consultas por el Expediente de catastro, obras, instalaciones y factibilidad	33. SUA01CUX33 Consultas por el Expediente de catastro, obras, instalaciones y factibilidad		PLBWX5XYGQ2B3GP7IN8Q-anlje1dg1c@b.m-1734016085916	"SUA01CUX33 Pedido de número de expediente "	""	""	"null"	[auxiliar1, auxiliar1]	[]
true	Solicitudes - Suaci [SUACI]/01. Espacio público/33. SUA01CUX33 Consultas por el Expediente de catastro, obras, instalaciones y factibilidad	33. SUA01CUX33 Consultas por el Expediente de catastro, obras, instalaciones y factibilidad		PLBWX5XYGQ2B3GP7IN8Q-zs5pmpj2fn@b.m-1734016061365	"SUA01CUX33 Apertura"	"test.expediente.suaci"	"(test.expediente.suaci)"	"Si necesitás preguntar por los *plazos* de análisis de tu trámite o reportar una *demora*, te puedo ayudar.  \r\nEntrá a tu cuenta miBA y empezamos:\r\n¿Empezamos?"	[violaCuaImg3, violaCuaImg2, violaCuaImg1, intentos, auxiliar1, prestacionDuplicada, numeroDePagina, pagina, auxi]	[]
true	Solicitudes - Suaci [SUACI]/01. Espacio público/33. SUA01CUX33 Consultas por el Expediente de catastro, obras, instalaciones y factibilidad	33. SUA01CUX33 Consultas por el Expediente de catastro, obras, instalaciones y factibilidad		PLBWX5XYGQ2B3GP7IN8Q-0t2g34rouc@b.m-1734016131620	"SUA01CUX33 Envió de solicitud"	""	""	""	[]	[]
true	Movilidad [MO]/09. Obras/04. MO09CUX04 - Autopista Dellepiane	04. MO09CUX04 - Autopista Dellepiane		PLBWX5XYGQ2B3GP7IN8Q-r8pfiowuoy@b.m-1766170980400	"MO09CUX04 Apertura"	"dellepiane\r\nautopista dellepiane"	"(dellepiane)\r\n(autopista|autovía|autovia),(dellepiane)"	"La autopista *Dellepiane* está en obras de modernización para hacer:   ?? Un nuevo parque.  ?? Un carril exclusivo para transporte público.  ?? Y una obra hidráulica. \r\nEn la primera opción te cuento sobre el cronograma de cortes y desvíos:"	[]	[]
true	Movilidad [MO]/09. Obras/04. MO09CUX04 - Autopista Dellepiane	04. MO09CUX04 - Autopista Dellepiane		PLBWX5XYGQ2B3GP7IN8Q-re3squixfg@b.m-1766171100393	"MO09CUX04 Obra hidráulica"	""	""	"Para reducir los efectos de lluvias intensas en Villa Lugano, Villa Riachuelo y Villa Soldati se va a hacer una *obra hidráulica*. ?? \r\nSe van a *entubar* los ramales Dellepiane Norte y Zelarrayán, que desembocan en el arroyo Cildañez. \r\nChequeá *más info* acá:   https://buenosaires.gob.ar/masterplan-dellepiane-la-gran-transformacion-del-sur-de-la-ciudad/obra-hidraulica-el-barrio-mejor  \r\nChequea *´más info* acá:\r\nSigamos charlando:"	[]	[]
true	Movilidad [MO]/09. Obras/04. MO09CUX04 - Autopista Dellepiane	04. MO09CUX04 - Autopista Dellepiane		PLBWX5XYGQ2B3GP7IN8Q-xihx84z9h6@b.m-1766171026018	"MO09CUX04 Apertura corta"	""	""	"Dale, sigamos charlando sobre la obra en la autopista Dellepiane:"	[]	[]
true	Movilidad [MO]/09. Obras/04. MO09CUX04 - Autopista Dellepiane	04. MO09CUX04 - Autopista Dellepiane		PLBWX5XYGQ2B3GP7IN8Q-qk94i7csqw@b.m-1766171064178	"MO09CUX04 Carril exclusivo"	""	""	"El carril exclusivo para *transporte público* va a conectar la Av. General Paz con el Metrobus Autopista 25 de Mayo.   \r\nAdemás, se van a construir nuevos puentes peatonales y una extensión de colectoras para facilitar la circulación.\r\nChequeá *toda la info* acá: https://buenosaires.gob.ar/masterplan-dellepiane-la-gran-transformacion-del-sur-de-la-ciudad/carril-exclusivo-para-transporte  \r\n Chequeá *toda la info* acá: \r\n¿A dónde vamos ahora?"	[]	[]
true	Movilidad [MO]/09. Obras/04. MO09CUX04 - Autopista Dellepiane	04. MO09CUX04 - Autopista Dellepiane		PLBWX5XYGQ2B3GP7IN8Q-bv0exsgrgu@b.m-1766171048027	"MO09CUX04 Cortes y desvíos"	""	""	"Mientras dure la obra se van a programar cortes, desvíos y reducciones de calzada. \r\n?? Algunos cortes van a ser de una sola mano por vez. \r\nChequeá *más info* acá: https://buenosaires.gob.ar/masterplan-dellepiane-la-gran-transformacion-del-sur-de-la-ciudad/cortes-y-desvios-por-obras-en-el \r\n Chequeá *más info* acá: \r\nTambién te puedo contar sobre:"	[]	[]
true	Movilidad [MO]/09. Obras/04. MO09CUX04 - Autopista Dellepiane	04. MO09CUX04 - Autopista Dellepiane		PLBWX5XYGQ2B3GP7IN8Q-twplnkfl5f@b.m-1766171078711	"MO09CUX04 Nuevo parque"	""	""	"El nuevo parque lineal va a estar a los costados de la autopista.  \r\nVa a tener:   ?? 4 km de espacios verdes a lo largo de toda la traza de la autopista.   ?? Canchas de deportes y juegos infantiles.   ? Y áreas de descanso. \r\nRevisá *más info* acá:   https://buenosaires.gob.ar/masterplan-dellepiane-la-gran-transformacion-del-sur-de-la-ciudad/nuevo-parque-lineal-dellepiane   \r\nRevisá *toda la info* acá:\r\nTambién te puedo contar sobre:"	[]	[]
true	Educación [EDU]/02. Cursos y talleres/08. EDU02CUX08 - Ciudad Bilingue	08. EDU02CUX08 - Ciudad Bilingue		PLBWX5XYGQ2B3GP7IN8Q-f2ul4lr191@b.m-1731000373008	"ED02CUX08 Examen de nivelación"	""	""	"Una vez que recibas tu usuario, tenés que hacer una *prueba de nivelación* para determinar tus conocimientos y manejo del idioma. ??\r\n? Tenés *10 días* para hacer la prueba.\r\nConsultá las *guías de examen* y toda la info acá: https://buenosaires.gob.ar/educacion/ingles-para-sectores-estrategicos\r\nConsultá las *guías de examen* y toda la info acá:\r\nEn la primera opción puedo contarte a qué niveles te pueden asignar:"	[]	[]
true	Educación [EDU]/02. Cursos y talleres/08. EDU02CUX08 - Ciudad Bilingue	08. EDU02CUX08 - Ciudad Bilingue		PLBWX5XYGQ2B3GP7IN8Q-ppo3bji2hs@b.m-1724768347823	"ED02CUX08 Puntos digitales"	""	""	"En los *puntos digitales* podés hacer el curso si no tenés internet o si necesitás una compu.\r\nTambién vas a encontrar docentes para acompañarte si necesitás ayuda.\r\nSolo tenés que llevar el DNI para validar tu inscripción al curso. ??\r\n*Encontrá las sedes* acá: https://buenosaires.gob.ar/ciudad-bilingue-ingles-para-sectores-estrategicos/puntos-digitales\r\n*Encontrá las sedes* acá:\r\nEn la primera opción te cuento cómo inscribirte:"	[]	[]
true	Educación [EDU]/02. Cursos y talleres/08. EDU02CUX08 - Ciudad Bilingue	08. EDU02CUX08 - Ciudad Bilingue		PLBWX5XYGQ2B3GP7IN8Q-wdw5giolri@b.m-1742409427915	"ED02CUX08 Plataforma"	""	""	"Para iniciar sesión en la plataforma:  1?\u20e3 Entrá a: https://ed.engdis.com/cababilingue#/login  2?\u20e3 Escribí tu *CUIL* sin espacios ni guiones donde dice *nombre de usuario*.  3?\u20e3 Volvé a escribir tu *CUIL* como *contraseña* y hacé click en \"Inicio\".\r\n?? Vas a tener que elegir una nueva después de entrar.\r\nElegí una opción y te cuento más:"	[]	[]
true	Educación [EDU]/02. Cursos y talleres/08. EDU02CUX08 - Ciudad Bilingue	08. EDU02CUX08 - Ciudad Bilingue		PLBWX5XYGQ2B3GP7IN8Q-upph3wz5d4@b.m-1723121732658	"ED02CUX08 Quiero anotarme"	""	""	"Cuando te inscribas vas a recibir un mail con la *preinscripción*.  Y otro que *confirma la vacante* con tu usuario y contraseña de la plataforma para que empieces a cursar. ??\r\nEncontrá toda la info e *inscribite* acá: https://buenosaires.gob.ar/ingles-para-sectores-estrategicos\r\nEncontrá toda la info e *inscribite* acá:\r\nTengo más info sobre:"	[]	[]
true	Educación [EDU]/02. Cursos y talleres/08. EDU02CUX08 - Ciudad Bilingue	08. EDU02CUX08 - Ciudad Bilingue		PLBWX5XYGQ2B3GP7IN8Q-utxj7uzbgx@b.m-1723121687948	"ED02CUX08 Niveles"	"test.bm.niveles"	"(test.bm.niveles)"	"Hay *10 niveles*: desde Inicial hasta Avanzado. ??\r\nAntes de empezar, tenés que hacer un *examen de nivelación*. En la primera opción te doy más info:"	[]	[]
true	Educación [EDU]/02. Cursos y talleres/08. EDU02CUX08 - Ciudad Bilingue	08. EDU02CUX08 - Ciudad Bilingue		PLBWX5XYGQ2B3GP7IN8Q-4oxw0lromx@b.m-1723121739830	"ED02CUX08 De qué se trata "	""	""	"El curso es *virtual* y podés  completar los ejercicios de la plataforma a tu ritmo. ??\r\nTambién tenés que hacer *dos evaluaciones*: una a la mitad del recorrido y otra al final.  Cuando termines el curso, vas a recibir un *certificado*.\r\nSi no tenés computadora o internet en tu casa, en \u2018Puntos digitales\u2019 te cuento cómo podés cursar:"	[]	[]
