Name;Topic path;Topic
SUA01CUX07 Cargar Foto 1 - Reparación de luminaria;Solicitudes - Suaci [SUACI] / 01. Espacio público / 07. SUA01CUX07 - Reparación de luminaria; 07. SUA01CUX07 - Reparación de luminaria
Onboarding Agendame soy Boti;2. Onboardings y menús;2. Onboardings y menús
DH03CUX01 Apertura corta;Desarrollo humano [DH] / 03. Accesibilidad / 01. DH03CUX01 - Accesibilidad; 01. DH03CUX01 - Accesibilidad
MO08CUX02 Cómo la tramito;Movilidad [MO] / 08. Trámites varios / 02. MO08CUX02 - Verificación policial ; 02. MO08CUX02 - Verificación policial 
TUR01CUX02 Por lugar > No sirve;Turnos [TUR] / 01. SIGECI / 02. TUR01CUX02 - Turno para Validación Presencial; 02. TUR01CUX02 - Turno para Validación Presencial
AM02CUX02 Apertura;Ambiente [AM] / 02. Cambio climático / 02. AM02CUX02 - Prevención de Calor; 02. AM02CUX02 - Prevención de Calor
DH11CUX01 Bifurcador;Desarrollo humano [DH] / 11. Inclusión financiera / 01. DH11CUX01 Bifurcador cursos para emprendedores; 01. DH11CUX01 Bifurcador cursos para emprendedores
RC01CUX06 Dentro del país;Registro Civil [RC] / 01. Estáticos / 06. RC01CUX06 - Autorización Viaje al exterior y nacional; 06. RC01CUX06 - Autorización Viaje al exterior y nacional
AC02CUX04 Teléfonos Emergencias;Atención Ciudadana [AC] / 02. Servicios Ciudadanía / 04. AC02CUX04 - Emergencias; 04. AC02CUX04 - Emergencias
TR04CUX32  Nuevo pasaporte > Cuánto cuesta;Trámites [TR] / 04. Estáticos Varios / 32. TR04CUX32 - Pasaporte; 32. TR04CUX32 - Pasaporte
DH08CUX02 Responde bien V1M3;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
CIU05CUX03 San Telmo;Ciudad [CIU] / 05. Sobre la Ciudad / 03. CIU05CUX03 - Barrios de la Ciudad; 03. CIU05CUX03 - Barrios de la Ciudad
MIBA05CUX01 Niveles de seguridad - Falta uno;miBA [MIBA] / 05. Niveles de seguridad / 01. MIBA05CUX01 - Niveles de seguridad; 01. MIBA05CUX01 - Niveles de seguridad
DH11CUX08 Video 4;Desarrollo humano [DH] / 11. Inclusión financiera / 08. DH11CUX08 - Compras con impacto; 08. DH11CUX08 - Compras con impacto
MO08CAT01 Espera 1;Derivaciones [DER] / Derivación / Derivación a agente de AUSA; Derivación a agente de AUSA
Apertura -Trámites Rúbrica;Trámites [TR] / 04. Estáticos Varios / 37. TR04CUX37 - Rúbrica laboral; 37. TR04CUX37 - Rúbrica laboral
SE01CUX04 Apertura;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 04. SE01CUX04 - Bomberos; 04. SE01CUX04 - Bomberos
CU09CUX02 Visitas guiadas Recoleta;Cultura [CU] / 09. Centros y edificios culturales / 02. CU09CUX02 - Cementerios de Buenos Aires; 02. CU09CUX02 - Cementerios de Buenos Aires
CU09CUX01 Más centros ;Cultura [CU] / 09. Centros y edificios culturales / 01. CU09CUX01 - Centros culturales; 01. CU09CUX01 - Centros culturales
EDU03CUX06 Apertura;Educación [EDU] / 03. Docentes / 06. EDU03CUX06 - Escuela de Maestros; 06. EDU03CUX06 - Escuela de Maestros
SUA01CUX05 Autos Abandonados - Duplica refuerzo;Solicitudes - Suaci [SUACI] / 01. Espacio público / 05. SUA01CUX05 - Autos abandonados; 05. SUA01CUX05 - Autos abandonados
MO01CAT01 Fuera de horario;Derivaciones [DER] / Derivación / Derivación a agente de BA Taxi; Derivación a agente de BA Taxi
DH08CUX02 Video V5M3;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
CU10CUX02 Mapa del recorrido (Personajes de Calé);Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
MO10CUX01 Info para viajar;Movilidad [MO] / 10. Metrobus / 01. MO10CUX01 - Superapertura Metrobus; 01. MO10CUX01 - Superapertura Metrobus
SA05CAT01 Mensajes espera;Derivaciones [DER] / Derivación / Derivación a agente de Adultos Mayores; Derivación a agente de Adultos Mayores
miBA Login V2 - Desde Turno para infracciones por videollamada;miBA [MIBA] / 01. Cuenta miBA / 05. MIBA01CUX05 - miBA Login / miBA Login V2; miBA Login V2
Main;;
DH11CUX05 Repaso V4;Desarrollo humano [DH] / 11. Inclusión financiera / 05. DH11CUX05 Curso Fotoproducto virtual; 05. DH11CUX05 Curso Fotoproducto virtual
EP05CUX01 Info para eventos;Espacio Público [EP] / 05. Parque de la Ciudad; 05. Parque de la Ciudad
SE02CAT01 No, gracias;Derivaciones [DER] / Derivación / Deriva a agente de Ciberseguridad; Deriva a agente de Ciberseguridad
VI01CUX01 Asistencia legal;Vivienda [VI] / 01. Instituto de la Vivienda (IVC) / 01. VI01CUX01 Programa Viviendas IVC; 01. VI01CUX01 Programa Viviendas IVC
CU06CAT01 No, gracias (pre datos);Derivaciones [DER] / Derivación / Deriva a agente de Diversidad; Deriva a agente de Diversidad
MO01CAT01 Operador disponible;Derivaciones [DER] / Derivación / Derivación a agente de BA Taxi; Derivación a agente de BA Taxi
BOT02CUX07 Cumpleaños (pista 2);Boti [BOT] / 02. Cumpleaños / 07. BOT02CUX07 - Atrapalabras; 07. BOT02CUX07 - Atrapalabras
TR03CUX03 Solicitud de incorporación de un bien al listado de bienes integrantes del patrimonio cultural de la ciudad;Trámites [TR] / 03. Match directo / 03. TR03CUX03 - Cultura; 03. TR03CUX03 - Cultura
EDU04CUX06 Frase 5;Educación [EDU] / 04. Educación Escolar / 06. EDU04CUX06 - Bullying; 06. EDU04CUX06 - Bullying
SUA01CUX21 Cambiar descripción;Solicitudes - Suaci [SUACI] / 01. Espacio público / 21. SUA01CUX21 Reubicación de contenedores; 21. SUA01CUX21 Reubicación de contenedores
Puede estacionar CTA;Movilidad [MO] / 04. Transporte / 07. MO04CUX07 - Permitido estacionar; 07. MO04CUX07 - Permitido estacionar
MO08CUX02 Qué necesito;Movilidad [MO] / 08. Trámites varios / 02. MO08CUX02 - Verificación policial ; 02. MO08CUX02 - Verificación policial 
CU09CUX01 25 de Mayo;Cultura [CU] / 09. Centros y edificios culturales / 01. CU09CUX01 - Centros culturales; 01. CU09CUX01 - Centros culturales
CU09CUX01 Apertura;Cultura [CU] / 09. Centros y edificios culturales / 01. CU09CUX01 - Centros culturales; 01. CU09CUX01 - Centros culturales
AC04CAT01 Pedido de datos Nombre;Derivaciones [DER] / Derivación / Derivación a agente de 147; Derivación a agente de 147
TU01CUX01 Soy turista;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
MO05CUX09 Cómo es el trámite;Movilidad [MO] / 05. Licencias / 09. MO05CUX09 - Renovación por cambio de jurisdicción; 09. MO05CUX09 - Renovación por cambio de jurisdicción
TUR01CUX06 Pedido apellido;Turnos [TUR] / 01. SIGECI / 06. TUR01CUX06 - Turnera vacunación COVID; 06. TUR01CUX06 - Turnera vacunación COVID
CU06CUX03 Apertura;Cultura [CU] / 06. Diversidad 🏳️‍🌈 / 03. CU06CUX03 - Identidad de género 🏳️‍⚧️; 03. CU06CUX03 - Identidad de género 🏳️‍⚧️
VI01CUX01 Trabajar en el IVC;Vivienda [VI] / 01. Instituto de la Vivienda (IVC) / 01. VI01CUX01 Programa Viviendas IVC; 01. VI01CUX01 Programa Viviendas IVC
Consulta de Expedientes Electrónicos *Apertura > Cómo inscribirme *Response;Trámites [TR] / 04. Estáticos Varios / 40. TR04CUX40 - Solicitud de Copia Digital de Expediente y/o Documento | Trámites STD;o Documento | Trámites STD
TUR01CUX11 Datos del auto - Modelo ;Turnos [TUR] / 01. SIGECI / 11. TUR01CUX11 - Turno para práctica de auto en pista; 11. TUR01CUX11 - Turno para práctica de auto en pista
CIU05CUX03 Qué hay para hacer Caballito;Ciudad [CIU] / 05. Sobre la Ciudad / 03. CIU05CUX03 - Barrios de la Ciudad / 09. CIU05CUX03 - Caballito; 09. CIU05CUX03 - Caballito
DH04CUX05 Pedido DNI;Desarrollo humano [DH] / 04. Fiscalizadores / 05. DH04CUX05 - Fiscalizadores de Residencias Geriátricas; 05. DH04CUX05 - Fiscalizadores de Residencias Geriátricas
EDU09CUX01 Calculá tu huella;Educación [EDU] / 09. Educación ambiental / 01. EDU09CUX01 - Educación ambiental; 01. EDU09CUX01 - Educación ambiental
CIU07CUX01 Pases;Ciudad [CIU] / 07. Buepp; 07. Buepp
MO06CUX02 Online;Movilidad [MO] / 06. Bicicletas / 02. MO06CUX02 - Ecobici; 02. MO06CUX02 - Ecobici
SUA01CUX05 Autos Abandonados - No Encontró Dirección;Solicitudes - Suaci [SUACI] / 01. Espacio público / 05. SUA01CUX05 - Autos abandonados / Autos Abandonados - Manejo de errores; Autos Abandonados - Manejo de errores
TR03CUX16 Consorcios;Trámites [TR] / 03. Match directo / 16. TR03CUX16 - Defensa del consumidor; 16. TR03CUX16 - Defensa del consumidor
SUA01CUX19 Es otro barrio;Solicitudes - Suaci [SUACI] / 01. Espacio público / 19. SUA01CUX19  - Desagote pozo ciego; 19. SUA01CUX19  - Desagote pozo ciego
EDU07CUX01 Segundo año ;Educación [EDU] / 07. Biblioteca Digital, materias y links / 01. EDU07CUX01 - Biblioteca digital; 01. EDU07CUX01 - Biblioteca digital
CIU04CUX01 Algunos números;Ciudad [CIU] / 04. Estadísticas y censos / 01. CIU04CUX01 Estadisticas y Censos; 01. CIU04CUX01 Estadisticas y Censos
Qué necesito espectáculos musicales en vivo;Trámites [TR] / 04. Estáticos Varios / 33. TR04CUX33 - Permiso de espectáculos musicales en vivo; 33. TR04CUX33 - Permiso de espectáculos musicales en vivo
CU01CUX01 Apertura corta;Cultura [CU] / 01. Museos / 01. CU01CUX01 Usina del Arte ; 01. CU01CUX01 Usina del Arte 
SUA01CUX25 Pedido de dirección;Solicitudes - Suaci [SUACI] / 01. Espacio público / 25. SUA01CUX25 - Reparación de contenedores; 25. SUA01CUX25 - Reparación de contenedores
INN01CUX01 Gaming labs;Innovación [INN] / 01. Gaming / 01. INN01CUX01 - Superapertura BA Gaming; 01. INN01CUX01 - Superapertura BA Gaming
TU01CAT01 Fuera de horario post pedido de datos portugués;Derivaciones [DER] / Derivación / Derivación a agente de Turismo; Derivación a agente de Turismo
MO02CUX01 Mensaje de error - Falla en el servicio;Movilidad [MO] / 02. Servicios por cercanía / 01. MO02CUX01 - Servicio de Cercanía; 01. MO02CUX01 - Servicio de Cercanía
TUR01CUX05 Rechazo de BUI;Turnos [TUR] / 01. SIGECI / 05. TUR01CUX05 - Turno para renovación de licencia de conducir; 05. TUR01CUX05 - Turno para renovación de licencia de conducir
SUA01CUX06 Numero de Refuerzo Incorrecto - Reparacion de vereda;Solicitudes - Suaci [SUACI] / 01. Espacio público / 06. SUA01CUX06 - Reparación De Vereda  / Errores | Reparación De Veredas; Errores | Reparación De Veredas
TR03CUX05 Uso de biblioteca del docente y préstamos;Trámites [TR] / 03. Match directo / 05. TR03CUX05 - Ministerio de Educación e Innovación - Otros trámites; 05. TR03CUX05 - Ministerio de Educación e Innovación - Otros trámites
ED00CUX01 Recursos Inicial;Educación [EDU] / 00. Estructura completa / 01. ED00CUX01  Superapertura + Bifurcadores; 01. ED00CUX01  Superapertura + Bifurcadores
CO08CUX07 Ecobici;Coyuntura [CO] / 08. Obras / 07. CO08CUX7 - Pista Parque Sarmiento; 07. CO08CUX7 - Pista Parque Sarmiento
SE02CUX01 Hackeo de WhatsApp;Seguridad [SE] / 02. Ciberseguridad / 01. SE02CUX01 - Ciberestafas; 01. SE02CUX01 - Ciberestafas
TU03CUX01 Argentinos Juniors;Turismo [TU] / 03. Lugares emblemáticos / 01. TU03CUX01 Estadios de fútbol; 01. TU03CUX01 Estadios de fútbol
BOT02CUX06 Apertura post FTU;Boti [BOT] / 02. Cumpleaños / 06. BOT02CUX06 - Piedra Libre; 06. BOT02CUX06 - Piedra Libre
EDU04CUX21 Apertura corta ;Educación [EDU] / 04. Educación Escolar / 21. EDU04CUX21 - Inscripción escolar; 21. EDU04CUX21 - Inscripción escolar
SA18CUX01 Bifurcador beneficios;Salud [SA] / 18. Lactancia; 18. Lactancia
miBA Login - Desde Género miBA;miBA [MIBA] / 01. Cuenta miBA / 05. MIBA01CUX05 - miBA Login / miBA Login V2; miBA Login V2
SA06CUX02 Apertura;Salud [SA] / 06. Gestor de encuentros / 01. SA06CUX01 - Mis Profesionales; 01. SA06CUX01 - Mis Profesionales
MA01CUX01 Atención veterinaria;Mascotas [MA] / 01. Mascotas / 01. MA01CUX01 - Mascotas; 01. MA01CUX01 - Mascotas
SA10CUX02 Especialidades;Salud [SA] / 10. Centros de salud / 02. SA10CUX02 - CeSACs + Buscador + Chequeo de padrón; 02. SA10CUX02 - CeSACs + Buscador + Chequeo de padrón
ED00CUX01 Nivel primario;Educación [EDU] / 00. Estructura completa / 01. ED00CUX01  Superapertura + Bifurcadores; 01. ED00CUX01  Superapertura + Bifurcadores
AC02CUX01 Apertura;Atención Ciudadana [AC] / 02. Servicios Ciudadanía / 01. AC02CUX01 - Defensa al Consumidor; 01. AC02CUX01 - Defensa al Consumidor
TR04CUX11 Registro Civil - Qué necesitan;Trámites [TR] / 04. Estáticos Varios / 11. TR04CUX11 - Casamientos 💍; 11. TR04CUX11 - Casamientos 💍
Realizar búsqueda de Código Postal por domicilio;Ciudad [CIU] / 05. Sobre la Ciudad / 05. CIU05CUX05 Buscar Código Postal; 05. CIU05CUX05 Buscar Código Postal
CU06CUX03 Cambio de DNI;Cultura [CU] / 06. Diversidad 🏳️‍🌈 / 03. CU06CUX03 - Identidad de género 🏳️‍⚧️; 03. CU06CUX03 - Identidad de género 🏳️‍⚧️
CU05CUX01 Dónde quedan;Cultura [CU] / 05. Bibliotecas / 01. CU05CUX01 - Red de Bibliotecas de la Ciudad ; 01. CU05CUX01 - Red de Bibliotecas de la Ciudad 
NI02CUX01 Superapertura;Niñez [NI] / 02. SAP NIÑEZ / 01. NI02CUX01 SAP de Niñez y Adolescencia; 01. NI02CUX01 SAP de Niñez y Adolescencia
Hisopado * Apertura WEB;Salud [SA] / 02. Test COVID / 04. SA02CUX04 - Hisopado COVID-19 - Consulta y resultado; 04. SA02CUX04 - Hisopado COVID-19 - Consulta y resultado
LIC00CUX01 Telefono - Confirmacion;Movilidad [MO] / 05. Licencias / 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada; 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada
BX01CUX01 Notificaciones;BAX [BX] / 01. Onboarding BAX / BX01CUX01 Cómo usar BAX; BX01CUX01 Cómo usar BAX
CU11CUX02 Artes visuales;Cultura [CU] / 11. Promoción Cultural / 02. CU11CUX02 - Programa Cultural en Barrios; 02. CU11CUX02 - Programa Cultural en Barrios
EDU01CAT02 Otros canales;Derivaciones [DER] / Derivación / Deriva a agente de Terminá la Secundaria ; Deriva a agente de Terminá la Secundaria 
DH03CUX02 Motriz;Desarrollo humano [DH] / 03. Accesibilidad / 02. DH03CUX02 CUD; 02. DH03CUX02 CUD
CIU05CUX03 Cómo viajar Retiro;Ciudad [CIU] / 05. Sobre la Ciudad / 03. CIU05CUX03 - Barrios de la Ciudad / 02. CIU05CUX03 - Activación CAT Retiro; 02. CIU05CUX03 - Activación CAT Retiro
TR03CUX08 Descargo y pedidos de prórroga de actas de intimación de la Dirección General de Higiene y Seguridad Alimentaria;Trámites [TR] / 03. Match directo / 08. TR03CUX08 - AGC; 08. TR03CUX08 - AGC
EDU05CUX06 Música;Educación [EDU] / 05. Educación Superior / 06. EDU05CUX06 - Profesorados; 06. EDU05CUX06 - Profesorados
TR03CUX05 Biblioteca Docente;Trámites [TR] / 03. Match directo / 05. TR03CUX05 - Ministerio de Educación e Innovación - Otros trámites; 05. TR03CUX05 - Ministerio de Educación e Innovación - Otros trámites
JU03CUX01 Apertura;Justicia [JU] / 03. Subsecretaría de Justicia / 01. JU03CUX01 - Patrocinio penal; 01. JU03CUX01 - Patrocinio penal
TR03CUX26 Apertura;Trámites [TR] / 03. Match directo / 26. TR03CUX26 - Ministerio de Economía y Finanzas; 26. TR03CUX26 - Ministerio de Economía y Finanzas
DH08CUX02 Responder pregunta V1M2;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
MO04CUX04 Pagar en efectivo;Movilidad [MO] / 04. Transporte / 04. MO04CUX04 - Estacionamiento medido; 04. MO04CUX04 - Estacionamiento medido
CU03CUX04 Formación;Cultura [CU] / 03. Cultura y pase cultural / 04. CU03CUX04 - Estudio Urbano; 04. CU03CUX04 - Estudio Urbano
SA14CUX01 Pap;Salud [SA] / 14. Cáncer de mama / 01. SA14CUX01 - Prevención cáncer de mama; 01. SA14CUX01 - Prevención cáncer de mama
BOT02CUX05 I1 Correcta;Boti [BOT] / 02. Cumpleaños / 05. BOT02CUX05 - Botigrama; 05. BOT02CUX05 - Botigrama
SA01CUX06 Necesito ayuda;Salud [SA] / 01. Vacunación COVID-19 / 06. SA01CUX06 - Vacunación COVID-19 💉; 06. SA01CUX06 - Vacunación COVID-19 💉
SIGEHOS > ⏳ 2do TO - Sin disponiblidad.;Derivaciones [DER] / Derivación / Derivación a agente de SIGEHOS; Derivación a agente de SIGEHOS
AGC01CUX00 Operador disponible;Derivaciones [DER] / Derivación / Derivación a agente de AGC; Derivación a agente de AGC
CU10CUX02 Isidoro > Contame más;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
BOT02CUX11 Pregunta 2B;Boti [BOT] / 02. Cumpleaños / 11. BOT02CUX11 - Trivia 2025; 11. BOT02CUX11 - Trivia 2025
DH01CAT02 No espera;Derivaciones [DER] / Derivación / Derivacion a agente de 108; Derivacion a agente de 108
EDU01CUX02 Cómo funciona;Educación [EDU] / 01. Becas / 02. EDU01CUX02 - Becas Nivel Superior; 02. EDU01CUX02 - Becas Nivel Superior
SA15CUX01 Emprendimientos;Salud [SA] / 15. Salud mental / 01. SA15CUX01 - Líneas de atención psicológicas; 01. SA15CUX01 - Líneas de atención psicológicas
CU04CUX41 Dónde están;"Cultura [CU] / 04. Festivales y ""Día de -Noche de"" / 41. CU04CUX41 - Bares Notables"; 41. CU04CUX41 - Bares Notables
CIU05CUX07 Becas;Ciudad [CIU] / 05. Sobre la Ciudad / 07. CIU05CUX07 - Barrio Mugica; 07. CIU05CUX07 - Barrio Mugica
TU01CUX15 Cotización;Turismo [TU] / 01. Turismo BA / 15. TU01CUX15 - Tips para cambiar dinero; 15. TU01CUX15 - Tips para cambiar dinero
NI01CUX03  A los chanchitos ;Niñez [NI] / 01. Boticuentos / 03. NI01CUX03 Super chanchitos 🐷🐷🐷; 03. NI01CUX03 Super chanchitos 🐷🐷🐷
TR03CUX22 Permisos de publicidad - Salientes/frontales/marquesinas ;Trámites [TR] / 03. Match directo / 22. TR03CUX22 - Ordenamiento del Espacio Público; 22. TR03CUX22 - Ordenamiento del Espacio Público
NI01CUX02  A la derecha;Niñez [NI] / 01. Boticuentos / 02. NI01CUX02 - Pin8 🤖; 02. NI01CUX02 - Pin8 🤖
DH06CUX01 Beneficios;Desarrollo humano [DH] / 06. Barrios populares / 01. DH06CUX01 - Sello social; 01. DH06CUX01 - Sello social
AM03CUX04 Apertura Corta;Ambiente [AM] / 03. Ambiente / 04. AM03CUX04 - Ambiente; 04. AM03CUX04 - Ambiente
BOT02CUX07 Arte Correcto;Boti [BOT] / 02. Cumpleaños / 07. BOT02CUX07 - Atrapalabras; 07. BOT02CUX07 - Atrapalabras
TUR01CUX03 Elegir fecha > No sirve;Turnos [TUR] / 01. SIGECI / 03. TUR01CUX03 - Identidad de Género; 03. TUR01CUX03 - Identidad de Género
TUR01CUX11 Qué necesito;Turnos [TUR] / 01. SIGECI / 11. TUR01CUX11 - Turno para práctica de auto en pista; 11. TUR01CUX11 - Turno para práctica de auto en pista
DH01CAT03 Pide dirección;Derivaciones [DER] / Derivación / Derivación a agente de IVC; Derivación a agente de IVC
TRA04CUX01 Error;Trámites [TR] / 02. Integraciones STD / 10. TR02CUX10 - Solicitud de Certificado de Legalidad (EX TRA04CUX01); 10. TR02CUX10 - Solicitud de Certificado de Legalidad (EX TRA04CUX01)
NI01CUX10 Puesto de figuritas;Niñez [NI] / 01. Boticuentos / 10. NI01CUX10 - El tranvía loco de Caballito; 10. NI01CUX10 - El tranvía loco de Caballito
TelePase: Mi saldo;Movilidad [MO] / 08. Trámites varios / 03. MO08CUX03 - AUSA - Sacar TelePASE; 03. MO08CUX03 - AUSA - Sacar TelePASE
Infracciones (Apertura) > Consulta (Apertura de flow) > [Por DNI * Process flow] o [Por Patente * Process flow] > Sin infracciones (Response flow) > Libre deuda [sin infracciones] * Response flow;Infracciones [IN] / 01. IN01CUX01 - Infracciones / Libre de deuda; Libre de deuda
MO05CUX09 Apertura corta;Movilidad [MO] / 05. Licencias / 09. MO05CUX09 - Renovación por cambio de jurisdicción; 09. MO05CUX09 - Renovación por cambio de jurisdicción
TU01CUX01 Por dónde pasear;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
TR04CUX02 Extranjeros;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI; 02. TR04CUX02 - DNI
CU10CUX02 Paseo de Historietas;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
TR02CUX13 Partida urgente;Trámites [TR] / 02. Integraciones STD / 13. TR02CUX13 - Solicitud de Partida de defunción; 13. TR02CUX13 - Solicitud de Partida de defunción
EDU04CUX22 Maternales;Educación [EDU] / 04. Educación Escolar / 22. EDU04CUX22 - Jardines de infantes  ; 22. EDU04CUX22 - Jardines de infantes  
TR04CUX23 Cómo hago el trámite;Trámites [TR] / 04. Estáticos Varios / 23. TR04CUX23 - Boleta BUI; 23. TR04CUX23 - Boleta BUI
MO05CUX13 Confirmación datos miBA  ;Movilidad [MO] / 13. Reevaluación teórico-práctico de licencia; 13. Reevaluación teórico-práctico de licencia
CU01CUX02 Museos de arte;Cultura [CU] / 01. Museos / 02. CU01CUX02 - Museos; 02. CU01CUX02 - Museos
SA01CUX06  Mi esquema;Salud [SA] / 01. Vacunación COVID-19 / 06. SA01CUX06 - Vacunación COVID-19 💉; 06. SA01CUX06 - Vacunación COVID-19 💉
SUA01CUX08 Error reintento solicitud;Solicitudes - Suaci [SUACI] / 01. Espacio público / 08. SUA01CUX08 - Mejora de Barrido; 08. SUA01CUX08 - Mejora de Barrido
TR01CUX08 Apertura;Trámites [TR] / 01. TAD / 08. TR01CUX08 - Certificación Documentación Institución Activa; 08. TR01CUX08 - Certificación Documentación Institución Activa
TR00CUX01 Medios de pago CENAT;Trámites [TR];Trámites [TR]
NI01CUX05 Boticuentos ;Niñez [NI] / 01. Boticuentos / 05. NI01CUX05 - Boticuentos 2023: Superapertura y CC; 05. NI01CUX05 - Boticuentos 2023: Superapertura y CC
SA16CUX01 Monóxido de carbono;Salud [SA] / 16. Prevención en salud / 1. SA16CUX01 - Monóxido de carbono; 1. SA16CUX01 - Monóxido de carbono
SA07CUX01 Vasectomía;Salud [SA] / 07. Salud sexual / 01. SA07CUX01 - Salud Sexual y Reproductiva; 01. SA07CUX01 - Salud Sexual y Reproductiva
MO09CUX04 Carril exclusivo;Movilidad [MO] / 09. Obras / 04. MO09CUX04 - Autopista Dellepiane; 04. MO09CUX04 - Autopista Dellepiane
BOT02CUX06 Apertura FTU;Boti [BOT] / 02. Cumpleaños / 06. BOT02CUX06 - Piedra Libre; 06. BOT02CUX06 - Piedra Libre
BOT06CUX01 Sticker sorpresa;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
Cómo me inscribo para Registrar un bar;Trámites [TR] / 04. Estáticos Varios / 28. TR04CUX28 - Registro de Establecimientos Gastronómicos; 28. TR04CUX28 - Registro de Establecimientos Gastronómicos
TR03CUX12 Apertura corta;Trámites [TR] / 03. Match directo / 12. TR03CUX12 - Cementerios; 12. TR03CUX12 - Cementerios
CU09CUX02 Un poco de historia Chacarita;Cultura [CU] / 09. Centros y edificios culturales / 02. CU09CUX02 - Cementerios de Buenos Aires; 02. CU09CUX02 - Cementerios de Buenos Aires
CU10CUX02 Apertura Patoruzu;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
SUA01CUX12 Resolución;Solicitudes - Suaci [SUACI] / 01. Espacio público / 12. SUA01CUX12 - Irregularidades en marquesinas, toldos o anuncios; 12. SUA01CUX12 - Irregularidades en marquesinas, toldos o anuncios
INN08CUX01 Darme de baja - Confirmación DEMO;Innovación [INN] / 08. Botificador / 01. INN08CUX01 - Demo subtopicos; 01. INN08CUX01 - Demo subtopicos
EDU03CUX07 Reconsideración;Educación [EDU] / 03. Docentes / 07. EDU03CUX07 - Inscripción docente; 07. EDU03CUX07 - Inscripción docente
SE02CUX02 Protección infantil;Seguridad [SE] / 02. Ciberseguridad / 02. SE02CUX02 - Internet segura; 02. SE02CUX02 - Internet segura
DEC02CUX02 Quiero emprender;Desarrollo Económico [DEC] / 02. Distritos Económicos / 02. DEC02CUX02 - Plan de Transformación del Microcentro 🚀; 02. DEC02CUX02 - Plan de Transformación del Microcentro 🚀
SUACI_AutosAbandonadosReforzar;N/A;A
SA05CUX01 Atención al maltrato;Salud [SA] / 05. Personas mayores / 01. SA05CUX01 - Personas mayores; 01. SA05CUX01 - Personas mayores
CU05CUX01 Adultos mayores;Cultura [CU] / 05. Bibliotecas / 01. CU05CUX01 - Red de Bibliotecas de la Ciudad ; 01. CU05CUX01 - Red de Bibliotecas de la Ciudad 
TUR01CUX10 Dirección no encontrada por 2da vez;Turnos [TUR] / 01. SIGECI / 10. TUR01CUX10 Turno para acta de tránsito; 10. TUR01CUX10 Turno para acta de tránsito
DH03CUX01 ABL;Desarrollo humano [DH] / 03. Accesibilidad / 01. DH03CUX01 - Accesibilidad; 01. DH03CUX01 - Accesibilidad
CIU05CUX08 Sitios históricos Belgrano;Ciudad [CIU] / 05. Sobre la Ciudad / 08- CIU05CUX08 - Sitios históricos; 08- CIU05CUX08 - Sitios históricos
DH11CUX05 Mensaje final;Desarrollo humano [DH] / 11. Inclusión financiera / 05. DH11CUX05 Curso Fotoproducto virtual; 05. DH11CUX05 Curso Fotoproducto virtual
TU01CUX01 Seguridad turística;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
Ubicación no encontrada | Ecobici;Movilidad [MO] / 06. Bicicletas / 02. MO06CUX02 - Ecobici; 02. MO06CUX02 - Ecobici
CIU05CUX07 Comunidad Digital;Ciudad [CIU] / 05. Sobre la Ciudad / 07. CIU05CUX07 - Barrio Mugica; 07. CIU05CUX07 - Barrio Mugica
DH10CUX01 Homebanking;Desarrollo humano [DH] / 10. Trámites AFIP / 01. DH10CUX01 - Trámites AFIP; 01. DH10CUX01 - Trámites AFIP
BOT06CUX01 Random Adivinanza;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
TR03CUX03 Inscripción al Concurso de Música en bares notables;Trámites [TR] / 03. Match directo / 03. TR03CUX03 - Cultura; 03. TR03CUX03 - Cultura
