Name;Topic path;Topic
SUA01CUX Subir foto 2;Solicitudes - Suaci [SUACI] / 01. Espacio público / SUACI Componentes Comunes; SUACI Componentes Comunes
SIGEHOS >❌ Fuera de Horario;Derivaciones [DER] / Derivación / Derivación a agente de SIGEHOS; Derivación a agente de SIGEHOS
MO05CUX08 Qué necesito;Movilidad [MO] / 05. Licencias / 08. MO05CUX08 - Ampliación de licencias; 08. MO05CUX08 - Ampliación de licencias
AG01CUX01 Ver más trámites;AGIP [AG] / 01. Sobre AGIP / 01. AG01CUX01 - AGIP; 01. AG01CUX01 - AGIP
Hisopado * Apertura;Salud [SA] / 02. Test COVID / 04. SA02CUX04 - Hisopado COVID-19 - Consulta y resultado; 04. SA02CUX04 - Hisopado COVID-19 - Consulta y resultado
LIC00CUX01 Ya pagué la BUI - confirmación;Movilidad [MO] / 05. Licencias / 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada; 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada
SA17CUX01 Selección de hora;Salud [SA] / 17. Turnos abiertos; 17. Turnos abiertos
CU11CUX02 Apertura;Cultura [CU] / 11. Promoción Cultural / 02. CU11CUX02 - Programa Cultural en Barrios; 02. CU11CUX02 - Programa Cultural en Barrios
CU10CUX02 Clemente > Mapa del recorrido;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
INN08CUX01 Mensaje de error general ;Innovación [INN] / 08. Botificador / 01. INN08CUX01 - Botificador; 01. INN08CUX01 - Botificador
SUA01CUX17 Pedido de dirección;Solicitudes - Suaci [SUACI] / 01. Espacio público / 17. SUA01CUX17 - Pintura sobre Graffiti; 17. SUA01CUX17 - Pintura sobre Graffiti
SUA01CUX18 Cargar foto 3;Solicitudes - Suaci [SUACI] / 01. Espacio público / 18. SUA01CUX18 - Retiro de objetos en desuso; 18. SUA01CUX18 - Retiro de objetos en desuso
TR01CUX20 Apertura;Trámites [TR] / 01. TAD / 20. TR01CUX20 - Subsanación de Faltas Documentales; 20. TR01CUX20 - Subsanación de Faltas Documentales
No Encontró Ubicación | Sigeci Renovación de licencia de conducir;Turnos [TUR] / 01. SIGECI / 05. TUR01CUX05 - Turno para renovación de licencia de conducir; 05. TUR01CUX05 - Turno para renovación de licencia de conducir
DH08CUX02 Sigamos con el curso;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
DH08CUX02 Apertura QR keywords;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
DH01CAT03 Confirmación de teléfono;Derivaciones [DER] / Derivación / Derivación a agente de IVC; Derivación a agente de IVC
AC04CAT01 Mensajes espera;Derivaciones [DER] / Derivación / Derivación a agente de 147; Derivación a agente de 147
VI03CUX01 Créditos zona sur;Vivienda [VI] / 03. Créditos Hipotecarios / 01. VI03CUX01 - Créditos Hipotecarios ; 01. VI03CUX01 - Créditos Hipotecarios 
CU11CUX03 Parque Avellaneda (Chacra de los Remedios);Cultura [CU] / 11. Promoción Cultural / 03. CU11CUX03 - Circuito de Espacios Culturales; 03. CU11CUX03 - Circuito de Espacios Culturales
AUSA (Apertura) > Error Servidor;Movilidad [MO] / 08. Trámites varios / 03. MO08CUX03 - AUSA - Sacar TelePASE; 03. MO08CUX03 - AUSA - Sacar TelePASE
NI02CUX01 Educación;Niñez [NI] / 02. SAP NIÑEZ / 01. NI02CUX01 SAP de Niñez y Adolescencia; 01. NI02CUX01 SAP de Niñez y Adolescencia
EDU03CUX05 Dónde queda;Educación [EDU] / 03. Docentes / 05. EDU03CUX05 - Universidad de la Ciudad; 05. EDU03CUX05 - Universidad de la Ciudad
 DH08CUX02 Video V2M2;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
SA03CUX01 A los dos meses;Salud [SA] / 03. Vacunación general / 01. SA03CUX01 - Vacunación; 01. SA03CUX01 - Vacunación
CIU02CUX01 Sede comunal 2;Ciudad [CIU] / 02. Comunas de la ciudad / 01. CIU02CUX01 - Comunas de la Ciudad; 01. CIU02CUX01 - Comunas de la Ciudad
CIU05CUX09 Parque Cramer;Ciudad [CIU] / 05. Sobre la Ciudad / 09- CIU05CUX09 - Espacios verdes; 09- CIU05CUX09 - Espacios verdes
DH11CUX08 Silencio user video 1;Desarrollo humano [DH] / 11. Inclusión financiera / 08. DH11CUX08 - Compras con impacto; 08. DH11CUX08 - Compras con impacto
VI01CUX05 Mandar un mail;Vivienda [VI] / 01. Instituto de la Vivienda (IVC) / 05. VI01CUX05 Programa Ley 624; 05. VI01CUX05 Programa Ley 624
EDU05CUX02 * Estudio en BA;Educación [EDU] / 05. Educación Superior / 02. EDU05CUX02 - Study BA; 02. EDU05CUX02 - Study BA
SUA01CUX19 Solicitud exitosa;Solicitudes - Suaci [SUACI] / 01. Espacio público / 19. SUA01CUX19  - Desagote pozo ciego; 19. SUA01CUX19  - Desagote pozo ciego
SE02CUX01 Otros delitos incidentes;Seguridad [SE] / 02. Ciberseguridad / 01. SE02CUX01 - Ciberestafas; 01. SE02CUX01 - Ciberestafas
BOT06CUX01 Respuesta incorrecta 3;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
NI01CUX02  Correr a la señora;Niñez [NI] / 01. Boticuentos / 02. NI01CUX02 - Pin8 🤖; 02. NI01CUX02 - Pin8 🤖
SUA01CUX19 Confirmación de datos obligatorios;Solicitudes - Suaci [SUACI] / 01. Espacio público / 19. SUA01CUX19  - Desagote pozo ciego; 19. SUA01CUX19  - Desagote pozo ciego
SA05CAT01 No gracias 5 min;Derivaciones [DER] / Derivación / Derivación a agente de Adultos Mayores; Derivación a agente de Adultos Mayores
TR03CUX03 Donaciones a museos;Trámites [TR] / 03. Match directo / 03. TR03CUX03 - Cultura; 03. TR03CUX03 - Cultura
miBA - Login V2 desde Turnera filarmonica;miBA [MIBA] / 01. Cuenta miBA / 05. MIBA01CUX05 - miBA Login / miBA Login V2; miBA Login V2
TUR01CUX03 Elegir fecha > No sirve > Validación;Turnos [TUR] / 01. SIGECI / 03. TUR01CUX03 - Identidad de Género; 03. TUR01CUX03 - Identidad de Género
DEC05CUX03 Apertura;Desarrollo Económico [DEC] / 05. Empresas / 03. DEC05CUX03 - Política energética para empresas; 03. DEC05CUX03 - Política energética para empresas
TR00CUX01 Apertura;Trámites [TR];Trámites [TR]
Busca donde está permitido estacionar;Movilidad [MO] / 04. Transporte / 07. MO04CUX07 - Permitido estacionar; 07. MO04CUX07 - Permitido estacionar
Bifurcador OB trámites y turnos;2. Onboardings y menús / Menús y Botoneras OB; Menús y Botoneras OB
TUR01CUX12 Corregir datos I ;Turnos [TUR] / 01. SIGECI / 12. TUR01CUX12 Turno para infracciones por videollamada; 12. TUR01CUX12 Turno para infracciones por videollamada
Ayudar con algo más | SIGECI;Turnos [TUR] / 01. SIGECI / 07. TUR01CUX07 - Consulta turno SIGECI; 07. TUR01CUX07 - Consulta turno SIGECI
SA06CUX02 Hay un error - Más de un turno;Salud [SA] / 06. Gestor de encuentros / 02. SA06CUX02 - pushes; 02. SA06CUX02 - pushes
ED00CUX01 Nivel secundario;Educación [EDU] / 00. Estructura completa / 01. ED00CUX01  Superapertura + Bifurcadores; 01. ED00CUX01  Superapertura + Bifurcadores
TUR01CUX06 Elegir tipo de vacuna;Turnos [TUR] / 01. SIGECI / 06. TUR01CUX06 - Turnera vacunación COVID; 06. TUR01CUX06 - Turnera vacunación COVID
TUR01CUX01 Soy extranjero;Turnos [TUR] / 01. SIGECI / 01. TUR01CUX01 - Turno Nuevo ejemplar DNI; 01. TUR01CUX01 - Turno Nuevo ejemplar DNI
EDU01CUX02 Qué carreras aplican;Educación [EDU] / 01. Becas / 02. EDU01CUX02 - Becas Nivel Superior; 02. EDU01CUX02 - Becas Nivel Superior
CU01CUX02 Colón Fábrica;Cultura [CU] / 01. Museos / 02. CU01CUX02 - Museos; 02. CU01CUX02 - Museos
TUR01CUX05 Quienes no pagan;Turnos [TUR] / 01. SIGECI / 05. TUR01CUX05 - Turno para renovación de licencia de conducir; 05. TUR01CUX05 - Turno para renovación de licencia de conducir
DE03CUX02 Quiero hacer deporte;Deportes [DE] / 03. Recreación / 02. Clubes de Barrio DE03CUX02; 02. Clubes de Barrio DE03CUX02
SUA01CUX14 Fotos 2;Solicitudes - Suaci [SUACI] / 01. Espacio público / 14. SUA01CUX14 - Reparación de Baches; 14. SUA01CUX14 - Reparación de Baches
CU01CUX15 Comienzo - Cabras Pista 1;Cultura [CU] / 01. Museos / 15. CU01CUX15 - MIJU experiencia interactiva; 15. CU01CUX15 - MIJU experiencia interactiva
Vía pública: Denuncia de irregularidades;Trámites [TR] / 04. Estáticos Varios / 20. TR04CUX20 - Dirección General de Mesa de Entradas, Salidas y Archivo; 20. TR04CUX20 - Dirección General de Mesa de Entradas, Salidas y Archivo
TU01CAT01 Operador disponible;Derivaciones [DER] / Derivación / Derivación a agente de Turismo; Derivación a agente de Turismo
SA17CUX01 Selección por fecha;Salud [SA] / 17. Turnos abiertos; 17. Turnos abiertos
DE05CUX01 Apertura corta;Deportes [DE] / 5. Clases al aire libre / 01. DE05CUX01 - Clases al aire libre; 01. DE05CUX01 - Clases al aire libre
DE04CUX01 Clases por edad;Deportes [DE] / 4. Polideportivos / 01. DE04CUX01 Polideportivos; 01. DE04CUX01 Polideportivos
TU01CUX01 Noche porteña;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
TR03CUX28 Certificado de Residencia Permanente;Trámites [TR] / 03. Match directo / 28. TR03CUX28 - Nación; 28. TR03CUX28 - Nación
TUR01CUX06 Confirmación nombre y apellido;Turnos [TUR] / 01. SIGECI / 06. TUR01CUX06 - Turnera vacunación COVID; 06. TUR01CUX06 - Turnera vacunación COVID
TU01CAT01 Pedido de datos nombre;Derivaciones [DER] / Derivación / Derivación a agente de Turismo; Derivación a agente de Turismo
MO06CUX01 Dónde dejar la bici;Movilidad [MO] / 06. Bicicletas / 01. MO06CUX01 - Bicicletas; 01. MO06CUX01 - Bicicletas
GE01CAT01 Agente disponible;Derivaciones [DER] / Derivación / Violencia contra la mujer; Violencia contra la mujer
TU01CAT01 Fuera de horario inglés;Derivaciones [DER] / Derivación / Derivación a agente de Turismo; Derivación a agente de Turismo
SUA01CUX13 Dirección;Solicitudes - Suaci [SUACI] / 01. Espacio público / 13. SUA01CUX13 - Falta de conservación de fachada; 13. SUA01CUX13 - Falta de conservación de fachada
EP01CUX01 Centro de Reciclaje;Espacio Público [EP] / 01. Ciudad Verde / 01. EP01CUX01 - BA Recicla; 01. EP01CUX01 - BA Recicla
AG01CUX01 Nombre y apellido ;Derivaciones [DER] / Derivación / Derivación a agente de AGIP; Derivación a agente de AGIP
TR03CUX22 Permisos de usos - Artistas callejeros;Trámites [TR] / 03. Match directo / 22. TR03CUX22 - Ordenamiento del Espacio Público; 22. TR03CUX22 - Ordenamiento del Espacio Público
SA18CUX01 Apertura;Salud [SA] / 18. Lactancia; 18. Lactancia
TR03CUX03 Inscripción a los cursos y talleres del instituto vocacional de arte Manuel José de Labardén;Trámites [TR] / 03. Match directo / 03. TR03CUX03 - Cultura; 03. TR03CUX03 - Cultura
TR02CUX04 Qué necesito;Trámites [TR] / 02. Integraciones STD / 04. TR02CUX04 - Regularización dominial; 04. TR02CUX04 - Regularización dominial
TR03CUX09 Petición ciudadana;Trámites [TR] / 03. Match directo / 09. TR03CUX09 - Ambiente y EP; 09. TR03CUX09 - Ambiente y EP
DH11CUX03 Responde bien MTV4;Desarrollo humano [DH] / 11. Inclusión financiera / 03. DH11CUX03 Curso virtual de Identidad de Marca; 03. DH11CUX03 Curso virtual de Identidad de Marca
CIU05CUX07 Acceso a la vivienda;Ciudad [CIU] / 05. Sobre la Ciudad / 07. CIU05CUX07 - Barrio Mugica; 07. CIU05CUX07 - Barrio Mugica
TR03CUX07 Apertura Inscripción al registro público de salvavidas;Trámites [TR] / 03. Match directo / 07. TR03CUX07 - Subsecretaría de Deportes; 07. TR03CUX07 - Subsecretaría de Deportes
CU10CUX02 Batu y Tútum > Mapa del recorrido;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
TU01CUX01 Auspicios;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
MO05CUX13 Chequeo turno;Movilidad [MO] / 13. Reevaluación teórico-práctico de licencia; 13. Reevaluación teórico-práctico de licencia
Test Saleforce LLM;Test;Test
Mensaje inicial;;
BOT02CUX06 Respuesta incorrecta - imagen 2 de 2;Boti [BOT] / 02. Cumpleaños / 06. BOT02CUX06 - Piedra Libre; 06. BOT02CUX06 - Piedra Libre
TR00CUX01 Bifurcador AGIP ARCA;Trámites [TR];Trámites [TR]
MA01CUX01 Vacuna antirrábica;Mascotas [MA] / 01. Mascotas / 01. MA01CUX01 - Mascotas; 01. MA01CUX01 - Mascotas
BOT01CUX01 Reconocer links;Boti [BOT] / 01. Perfil / 01. BOT01CUX01 - Personalidad; 01. BOT01CUX01 - Personalidad
SUA01CUX00  Arreglos;Solicitudes - Suaci [SUACI];Solicitudes - Suaci [SUACI]
TUR01CUX06 Elegir grupo etario;Turnos [TUR] / 01. SIGECI / 06. TUR01CUX06 - Turnera vacunación COVID; 06. TUR01CUX06 - Turnera vacunación COVID
CIU05CUX03 Recoleta;Ciudad [CIU] / 05. Sobre la Ciudad / 03. CIU05CUX03 - Barrios de la Ciudad; 03. CIU05CUX03 - Barrios de la Ciudad
SUA01CUX05 Autos Abandonados - Validación Patente;Solicitudes - Suaci [SUACI] / 01. Espacio público / 05. SUA01CUX05 - Autos abandonados; 05. SUA01CUX05 - Autos abandonados
Apertura | Certificado de residencia precaria ;Trámites [TR] / 04. Estáticos Varios / 15. TR04CUX15 - Certificado de residencia precaria; 15. TR04CUX15 - Certificado de residencia precaria
Cómo pido permiso espectáculos musicales en vivo;Trámites [TR] / 04. Estáticos Varios / 33. TR04CUX33 - Permiso de espectáculos musicales en vivo; 33. TR04CUX33 - Permiso de espectáculos musicales en vivo
CXF01CUX02 Muy difícil Estáticos;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 02. CXF01CUX02 - Feedback Boti Estáticos; 02. CXF01CUX02 - Feedback Boti Estáticos
TR02CUX12 Qué necesito;Trámites [TR] / 02. Integraciones STD / 12. TR02CUX12 - Solicitud Partida de Matrimonio; 12. TR02CUX12 - Solicitud Partida de Matrimonio
CIU05CUX01 Autonomía;Ciudad [CIU] / 05. Sobre la Ciudad / 01. CIU05CUX01 Casa de Gobierno; 01. CIU05CUX01 Casa de Gobierno
EDU10CUX01 Ayuda cuota escolar;Educación [EDU] / 10. Ayuda cuota escolar / 1. EDU10CUX01 - Ayuda cuota escolar; 1. EDU10CUX01 - Ayuda cuota escolar
TR03CUX05 Apertura;Trámites [TR] / 03. Match directo / 05. TR03CUX05 - Ministerio de Educación e Innovación - Otros trámites; 05. TR03CUX05 - Ministerio de Educación e Innovación - Otros trámites
MO05CUX10 Validar domicilio del DNI;Movilidad [MO] / 05. Licencias / 10. MO05CUX10 Duplicado de licencia; 10. MO05CUX10 Duplicado de licencia
DH10CUX01 Cómo facturar;Desarrollo humano [DH] / 10. Trámites AFIP / 01. DH10CUX01 - Trámites AFIP; 01. DH10CUX01 - Trámites AFIP
DE04CUX01 Otras actividades;Deportes [DE] / 4. Polideportivos / 01. DE04CUX01 Polideportivos; 01. DE04CUX01 Polideportivos
TU03CUX09 Museo;Turismo [TU] / 03. Lugares emblemáticos / 09. TU03CUX09 - Planetario; 09. TU03CUX09 - Planetario
No encuentra el barrio 3;Solicitudes - Suaci [SUACI] / 01. Espacio público / SUACI Componentes Comunes; SUACI Componentes Comunes
Registro de artistas callejeros (Apertura);Trámites [TR] / 04. Estáticos Varios / 04. TR04CUX04 - Registro de artistas callejeros; 04. TR04CUX04 - Registro de artistas callejeros
GE01CAT01 Vuelta de derivación;Derivaciones [DER] / Derivación / Violencia contra la mujer; Violencia contra la mujer
SE02CUX01 Estafas en compras;Seguridad [SE] / 02. Ciberseguridad / 01. SE02CUX01 - Ciberestafas; 01. SE02CUX01 - Ciberestafas
SA01CAT01 Confirmación de datos;Derivaciones [DER] / Derivación / Derivación a agente de SIGEHOS; Derivación a agente de SIGEHOS
SUA01CUX07 Error reintento final - Reparación de Luminaria;Solicitudes - Suaci [SUACI] / 01. Espacio público / 07. SUA01CUX07 - Reparación de luminaria / Errores | Reparación de luminaria; Errores | Reparación de luminaria
EDU07CUX01 Tercero ;Educación [EDU] / 07. Biblioteca Digital, materias y links / 01. EDU07CUX01 - Biblioteca digital; 01. EDU07CUX01 - Biblioteca digital
DH05CUX01 Centros ambulatorios;Desarrollo humano [DH] / 05. Adicciones / 01. DH05CUX01 - Adicciones; 01. DH05CUX01 - Adicciones
CU10CUX02 El Loco Chávez > Mapa del recorrido;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
 DH11CUX03 Introducción;Desarrollo humano [DH] / 11. Inclusión financiera / 03. DH11CUX03 Curso virtual de Identidad de Marca; 03. DH11CUX03 Curso virtual de Identidad de Marca
OB05CUX02 Guía de trámites corto;Obras [OBR] / 05. DGROC / 02. OB05CUX02 -Super Apertura Obras - DGROC  ; 02. OB05CUX02 -Super Apertura Obras - DGROC  
CU01CUX15 Atlas 2 - Kindl Pista 1;Cultura [CU] / 01. Museos / 15. CU01CUX15 - MIJU experiencia interactiva; 15. CU01CUX15 - MIJU experiencia interactiva
TU01CUX01 Deportes;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
BOT02CUX01 En qué ando hoy;Boti [BOT] / 02. Cumpleaños / 01. BOT02CUX01 - Historia de Boti; 01. BOT02CUX01 - Historia de Boti
GE03CUX01 Bifurcador Violencia de género;Género [GE];Género [GE]
EDU04CUX06 Frase 3 - Mito;Educación [EDU] / 04. Educación Escolar / 06. EDU04CUX06 - Bullying; 06. EDU04CUX06 - Bullying
 CU06CUX01 BA Convive;Cultura [CU] / 06. Diversidad 🏳️‍🌈 / 01. CU06CUX01 - Políticas LGBTIQ+; 01. CU06CUX01 - Políticas LGBTIQ+
DDHH01CUX01 Salud;Derechos Humanos [DDHH] / 01. Migrantes / 01. DDHH01CUX01 - Guía Migrante; 01. DDHH01CUX01 - Guía Migrante
BOT02CUX07 Cine (pista 1);Boti [BOT] / 02. Cumpleaños / 07. BOT02CUX07 - Atrapalabras; 07. BOT02CUX07 - Atrapalabras
NI01CUX09 Sí, dale (Primer acto);Niñez [NI] / 01. Boticuentos / 09. NI01CUX09 - El fantasma del Anfiteatro; 09. NI01CUX09 - El fantasma del Anfiteatro
BOT02CUX07 Museo (pista 2);Boti [BOT] / 02. Cumpleaños / 07. BOT02CUX07 - Atrapalabras; 07. BOT02CUX07 - Atrapalabras
BOT02CUX05 P1 Incorrecta;Boti [BOT] / 02. Cumpleaños / 05. BOT02CUX05 - Botigrama; 05. BOT02CUX05 - Botigrama
 EDU09CUX01 Ser una Escuela Verde;Educación [EDU] / 09. Educación ambiental / 01. EDU09CUX01 - Educación ambiental; 01. EDU09CUX01 - Educación ambiental
Onboarding Coyuntura Colapinto ;2. Onboardings y menús / Efemérides y OB Temáticos; Efemérides y OB Temáticos
CXF01CUX01 Muy conforme Integraciones;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 01. CXF01CUX01 - Feedback Boti Integraciones; 01. CXF01CUX01 - Feedback Boti Integraciones
DH01CUX01 Subsidio Habitacional 690;Desarrollo humano [DH] / 01. Atención social / 02. TR02CUX02 - Rendición de Subsidio Habitacional 690 OLD; 02. TR02CUX02 - Rendición de Subsidio Habitacional 690 OLD
MO04CUX05 Apertura;Movilidad [MO] / 04. Transporte / 05. MO04CUX05 - SUBE; 05. MO04CUX05 - SUBE
SUA01CUX30 Apertura Problemas con TAD;Solicitudes - Suaci [SUACI] / 01. Espacio público / 30. SUA01CUX30 Consultas e inconvenientes con TAD; 30. SUA01CUX30 Consultas e inconvenientes con TAD
MO08CUX03 Pase por un día;Movilidad [MO] / 08. Trámites varios / 03. MO08CUX03 - AUSA - Sacar TelePASE; 03. MO08CUX03 - AUSA - Sacar TelePASE
SA00CUX01 Donación;Salud [SA];Salud [SA]
TR00CUX01 Otros trámites;Trámites [TR];Trámites [TR]
TUR01CUX01 Por lugar > No sirve > dirección verificada;Turnos [TUR] / 01. SIGECI / 01. TUR01CUX01 - Turno Nuevo ejemplar DNI; 01. TUR01CUX01 - Turno Nuevo ejemplar DNI
DH11CUX05 V2;Desarrollo humano [DH] / 11. Inclusión financiera / 05. DH11CUX05 Curso Fotoproducto virtual; 05. DH11CUX05 Curso Fotoproducto virtual
CIU07CUX01 Beneficios;Ciudad [CIU] / 07. Buepp; 07. Buepp
SE01CUX06 Foto del hecho;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 06. SE01CUX06 - Ministerio Público Fiscal / Denunciar ahora / Denuncia - Datos del hecho; Denuncia - Datos del hecho
SUA01CUX08 Apertura;Solicitudes - Suaci [SUACI] / 01. Espacio público / 08. SUA01CUX08 - Mejora de Barrido; 08. SUA01CUX08 - Mejora de Barrido
LIC00CUX01  Inhibido > No - Trámite > Si - Aprobado - Turno > No > Infracciones > No;Movilidad [MO] / 05. Licencias / 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada; 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada
TU03CUX04 Apertura;Turismo [TU] / 03. Lugares emblemáticos / 04. TU03CUX04 - Plaza de Mayo; 04. TU03CUX04 - Plaza de Mayo
BOT06CUX01 Chistes;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
TR03CUX17 Permiso de carga excepcional (por viaje);Trámites [TR] / 03. Match directo / 17. TR03CUX17 - Desarrollo urbano y transporte - Transporte; 17. TR03CUX17 - Desarrollo urbano y transporte - Transporte
DH01CUX04 Pregunta 1;Desarrollo humano [DH] / 01. Atención social / 04. DH01CUX04  - Encuesta Subsidio Habitacional 690; 04. DH01CUX04  - Encuesta Subsidio Habitacional 690
DE04CUX01 Menores;Deportes [DE] / 4. Polideportivos / 01. DE04CUX01 Polideportivos; 01. DE04CUX01 Polideportivos
SE02CUX04 Pregunta 2 A;Seguridad [SE] / 02. Ciberseguridad / 04. SE02CUX04 - SAP Ciberseguridad ; 04. SE02CUX04 - SAP Ciberseguridad 
TUR01CUX08 Número de documento;Turnos [TUR] / 01. SIGECI / 08. TUR01CUX08 - Turno para pasaporte; 08. TUR01CUX08 - Turno para pasaporte
MO03CUX01 Apertura corta;Movilidad [MO] / 03. Subte y Tren / 01. MO03CUX01 - Subte Estático; 01. MO03CUX01 - Subte Estático
EP05CUX02 Talleres;Espacio Público [EP] / 05. Parque de la Ciudad / EP05CUX02 - Estaciones Saludables ; EP05CUX02 - Estaciones Saludables 
DEC01CUX01 Salud;Desarrollo Económico [DEC] / 01. Juventud / 01. DEC01CUX01 Juventud; 01. DEC01CUX01 Juventud
MO03CUX01 Línea C combinaciones;Movilidad [MO] / 03. Subte y Tren / 01. MO03CUX01 - Subte Estático; 01. MO03CUX01 - Subte Estático
TR04CUX07 Crear clave;Trámites [TR] / 04. Estáticos Varios / 07. TR04CUX07 - ANSES; 07. TR04CUX07 - ANSES
MO03CUX01 Combinaciones;Movilidad [MO] / 03. Subte y Tren / 01. MO03CUX01 - Subte Estático; 01. MO03CUX01 - Subte Estático
DH10CUX01 Monotributo general;Desarrollo humano [DH] / 10. Trámites AFIP / 01. DH10CUX01 - Trámites AFIP; 01. DH10CUX01 - Trámites AFIP
 DH11CUX03 Pedido de datos ;Desarrollo humano [DH] / 11. Inclusión financiera / 03. DH11CUX03 Curso virtual de Identidad de Marca; 03. DH11CUX03 Curso virtual de Identidad de Marca
AM03CUX05 Qué puedo hacer;Ambiente [AM] / 03. Ambiente / 05. AM03CUX05 - Superapertura Sustentabilidad; 05. AM03CUX05 - Superapertura Sustentabilidad
TR01CUX21 Informar errores;Trámites [TR] / 01. TAD / 21. TR01CUX21 |Apertura TAD; 21. TR01CUX21 |Apertura TAD
CIU05CUX03 Qué hay para hacer Belgrano;Ciudad [CIU] / 05. Sobre la Ciudad / 03. CIU05CUX03 - Barrios de la Ciudad / 10. CIU05CUX03 - Belgrano; 10. CIU05CUX03 - Belgrano
TR03CUX08 Solicitud de duplicado del libro de actas por extravío, robo, hurto o agotamiento;Trámites [TR] / 03. Match directo / 08. TR03CUX08 - AGC; 08. TR03CUX08 - AGC
SUA01CUX17 Pregunta 1;Solicitudes - Suaci [SUACI] / 01. Espacio público / 17. SUA01CUX17 - Pintura sobre Graffiti; 17. SUA01CUX17 - Pintura sobre Graffiti
BX01CUX01 Personalización de voz;BAX [BX] / 01. Onboarding BAX / BX01CUX01 Cómo usar BAX; BX01CUX01 Cómo usar BAX
EP01CUX01 Curso basura cero;Espacio Público [EP] / 01. Ciudad Verde / 01. EP01CUX01 - BA Recicla; 01. EP01CUX01 - BA Recicla
TR03CUX09 Registro público de lavaderos, lavanderías y transportistas de ropa hospitalaria;Trámites [TR] / 03. Match directo / 09. TR03CUX09 - Ambiente y EP; 09. TR03CUX09 - Ambiente y EP
CU01CUX07 Deporte;Cultura [CU] / 01. Museos / 07. CU01CUX07 - BAM Con niños y niñas; 07. CU01CUX07 - BAM Con niños y niñas
DE03CUX02 Subsidios;Deportes [DE] / 03. Recreación / 02. Clubes de Barrio DE03CUX02; 02. Clubes de Barrio DE03CUX02
AGC02CUX02 Visita inspector;AGC [AGC] / 02. Otros trámites / 02. AGC02CUX02 - Director de Obra; 02. AGC02CUX02 - Director de Obra
COY08CUX01 Espacio y ambiente;Coyuntura [CO] / 08. Obras / 01. COY08CUX01 Obras en la ciudad; 01. COY08CUX01 Obras en la ciudad
BOT02CUX05 P1 Correcta;Boti [BOT] / 02. Cumpleaños / 05. BOT02CUX05 - Botigrama; 05. BOT02CUX05 - Botigrama
SA06CUX03 Desambiguar cancelación;Salud [SA] / 06. Gestor de encuentros / 02. SA06CUX02 - pushes; 02. SA06CUX02 - pushes
SUA01CUX21 Confirmación de objeto;Solicitudes - Suaci [SUACI] / 01. Espacio público / 21. SUA01CUX21 Reubicación de contenedores; 21. SUA01CUX21 Reubicación de contenedores
TR02CUX13 Cómo es el trámite;Trámites [TR] / 02. Integraciones STD / 13. TR02CUX13 - Solicitud de Partida de defunción; 13. TR02CUX13 - Solicitud de Partida de defunción
LIC00CUX01 Error de servicio;Movilidad [MO] / 05. Licencias / 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada; 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada
SA00CUX01 Dónde me atiendo;Salud [SA];Salud [SA]
TUR01CUX02 Por fecha > Sede;Turnos [TUR] / 01. SIGECI / 02. TUR01CUX02 - Turno para Validación Presencial; 02. TUR01CUX02 - Turno para Validación Presencial
SUA01CUX03 Error de formato, tamaño o peso - Poda de árboles;Solicitudes - Suaci [SUACI] / 01. Espacio público / 03. SUA01CUX03 - Poda de Árboles; 03. SUA01CUX03 - Poda de Árboles
