Name;Topic path;Topic
TUR01CUX05 Quienes no pagan;Turnos [TUR] / 01. SIGECI / 05. TUR01CUX05 - Turno para renovación de licencia de conducir; 05. TUR01CUX05 - Turno para renovación de licencia de conducir
COY08CUX01 Obras en Devoto;Coyuntura [CO] / 08. Obras / 01. COY08CUX01 Obras en la ciudad; 01. COY08CUX01 Obras en la ciudad
SUA01CUX14 Fotos 2;Solicitudes - Suaci [SUACI] / 01. Espacio público / 14. SUA01CUX14 - Reparación de Baches; 14. SUA01CUX14 - Reparación de Baches
TR03CUX22 Permisos de usos - Artistas callejeros;Trámites [TR] / 03. Match directo / 22. TR03CUX22 - Ordenamiento del Espacio Público; 22. TR03CUX22 - Ordenamiento del Espacio Público
TR03CUX07 Apertura Inscripción al registro público de salvavidas;Trámites [TR] / 03. Match directo / 07. TR03CUX07 - Subsecretaría de Deportes; 07. TR03CUX07 - Subsecretaría de Deportes
GE01CAT01 Agente disponible;Derivaciones [DER] / Derivación / Violencia contra la mujer; Violencia contra la mujer
MO06CUX01 Dónde dejar la bici;Movilidad [MO] / 06. Bicicletas / 01. MO06CUX01 - Bicicletas; 01. MO06CUX01 - Bicicletas
DE04CUX01 Clases por edad;Deportes [DE] / 4. Polideportivos / 01. DE04CUX01 Polideportivos; 01. DE04CUX01 Polideportivos
TU01CAT01 Fuera de horario inglés;Derivaciones [DER] / Derivación / Derivación a agente de Turismo; Derivación a agente de Turismo
Vía pública: Denuncia de irregularidades;Trámites [TR] / 04. Estáticos Varios / 20. TR04CUX20 - Dirección General de Mesa de Entradas, Salidas y Archivo; 20. TR04CUX20 - Dirección General de Mesa de Entradas, Salidas y Archivo
CU01CUX15 Comienzo - Cabras Pista 1;Cultura [CU] / 01. Museos / 15. CU01CUX15 - MIJU experiencia interactiva; 15. CU01CUX15 - MIJU experiencia interactiva
TU01CUX01 Noche porteña;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
DE03CUX02 Quiero hacer deporte;Deportes [DE] / 03. Recreación / 02. Clubes de Barrio DE03CUX02; 02. Clubes de Barrio DE03CUX02
TU01CUX01 Auspicios;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
TU01CAT01 Operador disponible;Derivaciones [DER] / Derivación / Derivación a agente de Turismo; Derivación a agente de Turismo
TUR01CUX06 Confirmación nombre y apellido;Turnos [TUR] / 01. SIGECI / 06. TUR01CUX06 - Turnera vacunación COVID; 06. TUR01CUX06 - Turnera vacunación COVID
EP01CUX01 Centro de Reciclaje;Espacio Público [EP] / 01. Ciudad Verde / 01. EP01CUX01 - BA Recicla; 01. EP01CUX01 - BA Recicla
DH11CUX03 Responde bien MTV4;Desarrollo humano [DH] / 11. Inclusión financiera / 03. DH11CUX03 Curso virtual de Identidad de Marca; 03. DH11CUX03 Curso virtual de Identidad de Marca
DE05CUX01 Apertura corta;Deportes [DE] / 5. Clases al aire libre / 01. DE05CUX01 - Clases al aire libre; 01. DE05CUX01 - Clases al aire libre
SA18CUX01 Apertura;Salud [SA] / 18. Lactancia; 18. Lactancia
TR03CUX03 Inscripción a los cursos y talleres del instituto vocacional de arte Manuel José de Labardén;Trámites [TR] / 03. Match directo / 03. TR03CUX03 - Cultura; 03. TR03CUX03 - Cultura
SUA01CUX13 Dirección;Solicitudes - Suaci [SUACI] / 01. Espacio público / 13. SUA01CUX13 - Falta de conservación de fachada; 13. SUA01CUX13 - Falta de conservación de fachada
CIU05CUX07 Acceso a la vivienda;Ciudad [CIU] / 05. Sobre la Ciudad / 07. CIU05CUX07 - Barrio Mugica; 07. CIU05CUX07 - Barrio Mugica
Test Saleforce LLM;Test;Test
TR02CUX04 Qué necesito;Trámites [TR] / 02. Integraciones STD / 04. TR02CUX04 - Regularización dominial; 04. TR02CUX04 - Regularización dominial
CU10CUX02 Batu y Tútum > Mapa del recorrido;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
BOT02CUX06 Respuesta incorrecta - imagen 2 de 2;Boti [BOT] / 02. Cumpleaños / 06. BOT02CUX06 - Piedra Libre; 06. BOT02CUX06 - Piedra Libre
miBA Login - Desde Autos Abandonados;miBA [MIBA] / 01. Cuenta miBA / 05. MIBA01CUX05 - miBA Login / miBA Login V2; miBA Login V2
TR03CUX09 Petición ciudadana;Trámites [TR] / 03. Match directo / 09. TR03CUX09 - Ambiente y EP; 09. TR03CUX09 - Ambiente y EP
SA01CUX06  Apertura;Salud [SA] / 01. Vacunación COVID-19 / 06. SA01CUX06 - Vacunación COVID-19 💉; 06. SA01CUX06 - Vacunación COVID-19 💉
TU01CUX01 Turismo accesible;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
MO05CUX02 Charla virtual V2;Movilidad [MO] / 05. Licencias / 02. MO05CUX02 - Licencias de conducir - 2023; 02. MO05CUX02 - Licencias de conducir - 2023
SUA01CUX00 Árboles;Solicitudes - Suaci [SUACI];Solicitudes - Suaci [SUACI]
TR01CUX21 Apertura;Trámites [TR] / 01. TAD / 21. TR01CUX21 |Apertura TAD; 21. TR01CUX21 |Apertura TAD
MO04CUX01 Plantas;Movilidad [MO] / 04. Transporte / 01. MO04CUX01 - VTV; 01. MO04CUX01 - VTV
ED03CUX05 Licenciaturas;Educación [EDU] / 03. Docentes / 05. EDU03CUX05 - Universidad de la Ciudad; 05. EDU03CUX05 - Universidad de la Ciudad
AM04CUX03 Apertura;Ambiente [AM] / 04. Reservas y espacios / 03. AM04CUX03 - Lago Lugano; 03. AM04CUX03 - Lago Lugano
INN08CUX01 Alertas;Innovación [INN] / 08. Botificador / 01. INN08CUX01 - Demo subtopicos; 01. INN08CUX01 - Demo subtopicos
TR04CUX23 Cómo pagarla;Trámites [TR] / 04. Estáticos Varios / 23. TR04CUX23 - Boleta BUI; 23. TR04CUX23 - Boleta BUI
TUR01CUX11 Método de pago electrónico ;Turnos [TUR] / 01. SIGECI / 11. TUR01CUX11 - Turno para práctica de auto en pista; 11. TUR01CUX11 - Turno para práctica de auto en pista
RC01CUX03 Apertura;Registro Civil [RC] / 01. Estáticos / 03. RC01CUX03 - Inscripción del Nacimiento; 03. RC01CUX03 - Inscripción del Nacimiento
MO08CAT01 Espera 2;Derivaciones [DER] / Derivación / Derivación a agente de AUSA; Derivación a agente de AUSA
TR05CUX03 ID de respuesta 1;Trámites [TR] / 05. Estado de trámites / 3. TR05CUX03 Consulta de destado de Ciudadanía Porteña; 3. TR05CUX03 Consulta de destado de Ciudadanía Porteña
AC04CAT01 Pedido de datos mail;Derivaciones [DER] / Derivación / Derivación a agente de 147; Derivación a agente de 147
TR02CUX06 Cómo me inscribo;Trámites [TR] / 02. Integraciones STD / 06. TR02CUX06 - Presentación de Certificados Escolares para Estudiar es Trabajar - ; 06. TR02CUX06 - Presentación de Certificados Escolares para Estudiar es Trabajar - 
IN01CAT01 Derivar a cola controlador de infracciones;Derivaciones [DER] / Derivación / Derivación a agente de Infracciones / Derivación Infracciones Controlador; Derivación Infracciones Controlador
EDU11CUX01 Compromiso familiar;Educación [EDU] / 11 - Celular en escuelas; 11 - Celular en escuelas
MO05CUX01 Error match DNI miBA;Movilidad [MO] / 05. Licencias / 01. MO05CUX01 LIC00CUX01 - Licencia prorroga; 01. MO05CUX01 LIC00CUX01 - Licencia prorroga
CXF01CUX02 Muy fácil Estáticos;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 02. CXF01CUX02 - Feedback Boti Estáticos; 02. CXF01CUX02 - Feedback Boti Estáticos
TU01CUX01 Lugares gratuitos;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
TR05CUX04 No figura en el registro;Trámites [TR] / 05. Estado de trámites / 4. TR05CUX04 Consulta de deudores morosos; 4. TR05CUX04 Consulta de deudores morosos
TR03CUX31 Asesoría legal;Trámites [TR] / 03. Match directo / 31. TR03CUX31 - Subsecretaría de Trabajo, Industria y Comercio; 31. TR03CUX31 - Subsecretaría de Trabajo, Industria y Comercio
SUA01CUX30 Estado del trámite;Solicitudes - Suaci [SUACI] / 01. Espacio público / 30. SUA01CUX30 Consultas e inconvenientes con TAD; 30. SUA01CUX30 Consultas e inconvenientes con TAD
AC02CUX01 Contacto ;Atención Ciudadana [AC] / 02. Servicios Ciudadanía / 01. AC02CUX01 - Defensa al Consumidor; 01. AC02CUX01 - Defensa al Consumidor
BOT02CUX07 Bosque (pista 1);Boti [BOT] / 02. Cumpleaños / 07. BOT02CUX07 - Atrapalabras / Segundo juego; Segundo juego
DH03CUX01 Patente;Desarrollo humano [DH] / 03. Accesibilidad / 01. DH03CUX01 - Accesibilidad; 01. DH03CUX01 - Accesibilidad
SUA01CUX31 PH;Solicitudes - Suaci [SUACI] / 01. Espacio público / 31. SUA01CUX31 Obra sin permiso o cartel reglamentario; 31. SUA01CUX31 Obra sin permiso o cartel reglamentario
BOT02CUX06 Sí, dale - Imagen 1 de 2 ;Boti [BOT] / 02. Cumpleaños / 06. BOT02CUX06 - Piedra Libre; 06. BOT02CUX06 - Piedra Libre
MO05CUX08 Maquinaria especial - Nuevas categorías;Movilidad [MO] / 05. Licencias / 08. MO05CUX08 - Ampliación de licencias; 08. MO05CUX08 - Ampliación de licencias
SA02CUX03 Ver vacunas y testeo;Salud [SA] / 02. Test COVID / 03. SA02CUX03 - Certificado COVID-19; 03. SA02CUX03 - Certificado COVID-19
BOT06CUX01 Boti tecno;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
Buscar mi Cesac (Apertura) > Consultar padron;Salud [SA] / 06. Gestor de encuentros / 01. SA06CUX01 - Mis Profesionales; 01. SA06CUX01 - Mis Profesionales
DH01CAT05 Usuario no responde pregunta;Derivaciones [DER] / Derivación / Derivación a agente de Ciudadanía Porteña; Derivación a agente de Ciudadanía Porteña
SUA01CUX31 Local en galería ;Solicitudes - Suaci [SUACI] / 01. Espacio público / 31. SUA01CUX31 Obra sin permiso o cartel reglamentario; 31. SUA01CUX31 Obra sin permiso o cartel reglamentario
DH08CUX02 Repaso V1M3;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
TR02CUX06 Agregar otro certificado;Trámites [TR] / 02. Integraciones STD / 06. TR02CUX06 - Presentación de Certificados Escolares para Estudiar es Trabajar - ; 06. TR02CUX06 - Presentación de Certificados Escolares para Estudiar es Trabajar - 
SE06CUX01  Por dirección;Seguridad [SE] / 06. Senderos escolares / 01. SE06CUX01 - Senderos escolares; 01. SE06CUX01 - Senderos escolares
BOT06CUX01 Boti trabaja;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
DE05CUX04 Contacto;Deportes [DE] / 5. Clases al aire libre / 04. DE05CUX04 - Autódromo; 04. DE05CUX04 - Autódromo
147 - Cierre de conversación;Utilidades para intenciones / Intenciones de 147; Intenciones de 147
MO04CUX10 Apertura corta;Movilidad [MO] / 04. Transporte / 10. MO04CUX10 - Accidentes de tránsito; 10. MO04CUX10 - Accidentes de tránsito
AGC01CUX02 SIFER;AGC [AGC] / 01. Habilitaciones e Inspecciones / 02. AGC01CUX02 - Inspecciones; 02. AGC01CUX02 - Inspecciones
SUA01CUX20 Apertura;Solicitudes - Suaci [SUACI] / 01. Espacio público / 20. SUA01CUX20 Electricidad y agua; 20. SUA01CUX20 Electricidad y agua
CU04CUX01 BA en la Feria;"Cultura [CU] / 04. Festivales y ""Día de -Noche de"" / 01.CU04CUX01 - Feria del libro 2026"; 01.CU04CUX01 - Feria del libro 2026
TRO4CUX32  Subintent errores ;Trámites [TR] / 04. Estáticos Varios / 32. TR04CUX32 - Pasaporte; 32. TR04CUX32 - Pasaporte
Nuevo ambiente Uli fechas;Test;Test
EP01CUX01 Beneficios;Espacio Público [EP] / 01. Ciudad Verde / 01. EP01CUX01 - BA Recicla; 01. EP01CUX01 - BA Recicla
SA06CUX02 Hay +1 turnos pendientes;Salud [SA] / 06. Gestor de encuentros / 01. SA06CUX01 - Mis Profesionales; 01. SA06CUX01 - Mis Profesionales
ED00CUX01 TUMO;Educación [EDU] / 00. Estructura completa / 01. ED00CUX01  Superapertura + Bifurcadores; 01. ED00CUX01  Superapertura + Bifurcadores
MO04CUX01 Cómo sacar turno;Movilidad [MO] / 04. Transporte / 01. MO04CUX01 - VTV; 01. MO04CUX01 - VTV
AG01CUX01 Exención de impuestos;AGIP [AG] / 01. Sobre AGIP / 01. AG01CUX01 - AGIP; 01. AG01CUX01 - AGIP
SUA01CUX07 Solicitud generada correctamente - Reparación de luminaria;Solicitudes - Suaci [SUACI] / 01. Espacio público / 07. SUA01CUX07 - Reparación de luminaria; 07. SUA01CUX07 - Reparación de luminaria
TR03CUX12 Renovación de nicho;Trámites [TR] / 03. Match directo / 12. TR03CUX12 - Cementerios; 12. TR03CUX12 - Cementerios
TUR01CUX02 Por lugar > No sirve > dirección verificada;Turnos [TUR] / 01. SIGECI / 02. TUR01CUX02 - Turno para Validación Presencial; 02. TUR01CUX02 - Turno para Validación Presencial
SUA01CUX29 Apertura columnas en mal estado;Solicitudes - Suaci [SUACI] / 01. Espacio público / 29. SUA01CUX29 - Poste en mal estado; 29. SUA01CUX29 - Poste en mal estado
DH10CUX01 Monotributo;Desarrollo humano [DH] / 10. Trámites AFIP / 01. DH10CUX01 - Trámites AFIP; 01. DH10CUX01 - Trámites AFIP
TR04CUX23 Apertura;Trámites [TR] / 04. Estáticos Varios / 23. TR04CUX23 - Boleta BUI; 23. TR04CUX23 - Boleta BUI
SE01CUX01 Cómo se cursa  ;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 01. SE01CUX01 - Convocatoria de bomberos; 01. SE01CUX01 - Convocatoria de bomberos
DE05CUX05 Apertura;Deportes [DE] / 5. Clases al aire libre / 02. DE05CUX02 - Deportes en barrios; 02. DE05CUX02 - Deportes en barrios
TR01CUX05 Qué necesito;Trámites [TR] / 01. TAD / 05. TR01CUX05 - Actualización, Rectificación y/o Modificación de datos Registro de Empleadores;o Modificación de datos Registro de Empleadores
CXF01CUX04 Fácil CATs;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 04. CXF01CUX04 - Feedback Boti CAT; 04. CXF01CUX04 - Feedback Boti CAT
SUA01CUX31 Más info;Solicitudes - Suaci [SUACI] / 01. Espacio público / 31. SUA01CUX31 Obra sin permiso o cartel reglamentario; 31. SUA01CUX31 Obra sin permiso o cartel reglamentario
TR04CUX41 Símbolo internacional de acceso;Trámites [TR] / 04. Estáticos Varios / 41. TR04CUX41 - Trámites Nación; 41. TR04CUX41 - Trámites Nación
DH05CAT01 Apertura;Derivaciones [DER] / Derivación / Derivacion a agente de Adicciones; Derivacion a agente de Adicciones
ED00CUX01 Diseño curricular pregunta luego de error;Educación [EDU] / 00. Estructura completa / 01. ED00CUX01  Superapertura + Bifurcadores; 01. ED00CUX01  Superapertura + Bifurcadores
DDHH03CUX06 Qué necesito;Derechos Humanos [DDHH] / 06. Programa de acogimiento familiar; 06. Programa de acogimiento familiar
miBA01CUX01 Solicitud exitosa;miBA [MIBA] / 01. Cuenta miBA / 01. MIBA01CUX01 - miBA flujo estático; 01. MIBA01CUX01 - miBA flujo estático
AM04CUX01 Sobre el parque;Ambiente [AM] / 04. Reservas y espacios / 01. AM04CUX01 - Ecoparque; 01. AM04CUX01 - Ecoparque
TU01CUX01 Cultura;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
Bicicletas (Apertura) > Qué ciclovías hay * Response;Movilidad [MO] / 06. Bicicletas / 01. MO06CUX01 - Bicicletas; 01. MO06CUX01 - Bicicletas
CU10CUX02 Esquina Mafalda > Mapa ;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
DE04CUX01 Apertura corta;Deportes [DE] / 4. Polideportivos / 01. DE04CUX01 Polideportivos; 01. DE04CUX01 Polideportivos
CU04CUX41 Café Paulín;"Cultura [CU] / 04. Festivales y ""Día de -Noche de"" / 41. CU04CUX41 - Bares Notables"; 41. CU04CUX41 - Bares Notables
TU01CAT01 - Espera 5 min;Derivaciones [DER] / Derivación / Derivación a agente de Turismo; Derivación a agente de Turismo
BOT02CUX04 Inicio (Planetario);Boti [BOT] / 02. Cumpleaños / 04. BOT02CUX04 - Perdidos en BA; 04. BOT02CUX04 - Perdidos en BA
CIU05CUX07 Turnos de salud;Ciudad [CIU] / 05. Sobre la Ciudad / 07. CIU05CUX07 - Barrio Mugica; 07. CIU05CUX07 - Barrio Mugica
Instancia de espera 2 | No encuentra a nadie | AGIP;Derivaciones [DER] / Derivación / Derivación a agente de AGIP / Instancias de espera AGIP; Instancias de espera AGIP
No encuentra el barrio;Solicitudes - Suaci [SUACI] / 01. Espacio público / SUACI Componentes Comunes; SUACI Componentes Comunes
DH11CUX08 Apertura;Desarrollo humano [DH] / 11. Inclusión financiera / 08. DH11CUX08 - Compras con impacto; 08. DH11CUX08 - Compras con impacto
CU06CAT01 Datos recibidos  ;Derivaciones [DER] / Derivación / Deriva a agente de Diversidad; Deriva a agente de Diversidad
TR03CUX22 Permisos de usos - Evento masivo;Trámites [TR] / 03. Match directo / 22. TR03CUX22 - Ordenamiento del Espacio Público; 22. TR03CUX22 - Ordenamiento del Espacio Público
SUA01CUX19 Encuentra más de un barrio;Solicitudes - Suaci [SUACI] / 01. Espacio público / 19. SUA01CUX19  - Desagote pozo ciego; 19. SUA01CUX19  - Desagote pozo ciego
CU06CAT01 Datos de contacto - Mail;Derivaciones [DER] / Derivación / Deriva a agente de Diversidad; Deriva a agente de Diversidad
DH08CUX02  Apertura - Abandona y vuelve;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
SE06CUX01  No, gracias ;Seguridad [SE] / 06. Senderos escolares / 01. SE06CUX01 - Senderos escolares; 01. SE06CUX01 - Senderos escolares
BOT03CUX01 Símbolos ;Boti [BOT] / 03. Tutorial - Cómo chatear / 01. BOT03CUX01 Tutorial - Cómo hablar con Boti; 01. BOT03CUX01 Tutorial - Cómo hablar con Boti
CU02CUX02 Info útil;Cultura [CU] / 02. Teatros / 02. CU02CUX02 - Teatro Colón; 02. CU02CUX02 - Teatro Colón
DH08CUX02 Hagamos un repaso V2M3;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
BOT06CUX01 Boti turista;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
TR02CUX05 Agregar más alumnos;Trámites [TR] / 02. Integraciones STD / 05. TR02CUX05 - Entrega de Certificados Escolares para Ciudadanía Porteña- ; 05. TR02CUX05 - Entrega de Certificados Escolares para Ciudadanía Porteña- 
EDU04CUX06 Qué es;Educación [EDU] / 04. Educación Escolar / 06. EDU04CUX06 - Bullying; 06. EDU04CUX06 - Bullying
TUR01CUX03 Elegir tipo de turrno;Turnos [TUR] / 01. SIGECI / 03. TUR01CUX03 - Identidad de Género; 03. TUR01CUX03 - Identidad de Género
Bicicletas (Apertura) > Dónde dejar la bici * Ap de flow;Movilidad [MO] / 06. Bicicletas / 01. MO06CUX01 - Bicicletas; 01. MO06CUX01 - Bicicletas
SUA01CUX24 Pedido de teléfono;Solicitudes - Suaci [SUACI] / 01. Espacio público / 24. SUA01CUX24 Residuos fuera del contenedor; 24. SUA01CUX24 Residuos fuera del contenedor
CIU05CUX03 Dónde comer La Boca;Ciudad [CIU] / 05. Sobre la Ciudad / 03. CIU05CUX03 - Barrios de la Ciudad / 12. CIU05CUX03 - La Boca; 12. CIU05CUX03 - La Boca
TU04CUX01 Validación audios vacíos;Turismo [TU] / 04. Guía turístico ft. GPT / 01. TU04CUX01 - Guía turístico; 01. TU04CUX01 - Guía turístico
EDU04CUX21 Cómo me inscribo;Educación [EDU] / 04. Educación Escolar / 21. EDU04CUX21 - Inscripción escolar; 21. EDU04CUX21 - Inscripción escolar
test variables;Test;Test
TU04CUX01 Al aire libre;Turismo [TU] / 04. Guía turístico ft. GPT / 01. TU04CUX01 - Guía turístico; 01. TU04CUX01 - Guía turístico
LIC00CUX01  Ya pagué la BUI;Movilidad [MO] / 05. Licencias / 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada; 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada
miBA - Login exitoso;miBA [MIBA] / 01. Cuenta miBA / 05. MIBA01CUX05 - miBA Login / miBA Login - Cuenta existente; miBA Login - Cuenta existente
MO00CUX01 Apertura;Movilidad [MO];Movilidad [MO]
CU04CUX41 Apertura;"Cultura [CU] / 04. Festivales y ""Día de -Noche de"" / 41. CU04CUX41 - Bares Notables"; 41. CU04CUX41 - Bares Notables
SA06CUX02 Especialistas;Salud [SA] / 06. Gestor de encuentros / 01. SA06CUX01 - Mis Profesionales; 01. SA06CUX01 - Mis Profesionales
SE00CUX01 Fuerzas de seguridad;Seguridad [SE];Seguridad [SE]
SUA01CUX30 Duda o inconveniente ;Solicitudes - Suaci [SUACI] / 01. Espacio público / 30. SUA01CUX30 Consultas e inconvenientes con TAD; 30. SUA01CUX30 Consultas e inconvenientes con TAD
TUR01CUX02 Elegir tipo de turno;Turnos [TUR] / 01. SIGECI / 02. TUR01CUX02 - Turno para Validación Presencial; 02. TUR01CUX02 - Turno para Validación Presencial
MO03CUX01 Jubilados;Movilidad [MO] / 03. Subte y Tren / 01. MO03CUX01 - Subte Estático; 01. MO03CUX01 - Subte Estático
SA06CUX02 Confirmación de cancelación;Salud [SA] / 06. Gestor de encuentros / 01. SA06CUX01 - Mis Profesionales; 01. SA06CUX01 - Mis Profesionales
DH08CUX02 Sí;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
ED04CUX15 Cómo se cursa;Educación [EDU] / 04. Educación Escolar / 15. EDU04CUX15 - Escuelas públicas bilingües; 15. EDU04CUX15 - Escuelas públicas bilingües
VI01CUX01 Bifurcador créditos;Vivienda [VI] / 01. Instituto de la Vivienda (IVC) / 01. VI01CUX01 Programa Viviendas IVC; 01. VI01CUX01 Programa Viviendas IVC
RC01CUX06 Viaje internacional extranjeros;Registro Civil [RC] / 01. Estáticos / 06. RC01CUX06 - Autorización Viaje al exterior y nacional; 06. RC01CUX06 - Autorización Viaje al exterior y nacional
TR04CUX23 Pago presencial;Trámites [TR] / 04. Estáticos Varios / 23. TR04CUX23 - Boleta BUI; 23. TR04CUX23 - Boleta BUI
LIC00CUX01  Confirmación turno;Movilidad [MO] / 05. Licencias / 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada; 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada
SA03CUX01 1 a 2 años;Salud [SA] / 03. Vacunación general / 01. SA03CUX01 - Vacunación; 01. SA03CUX01 - Vacunación
Instancia de espera 1 | No encuentra a nadie | AGIP;Derivaciones [DER] / Derivación / Derivación a agente de AGIP / Instancias de espera AGIP; Instancias de espera AGIP
MO05CUX11 Editar Enfermedades varias 1;Movilidad [MO] / 05. Licencias / 11. MO05CUX11 Ficha de salud; 11. MO05CUX11 Ficha de salud
TR02CUX12 Partida de Matrimonio SD;Trámites [TR] / 02. Integraciones STD / 12. TR02CUX12 - Solicitud Partida de Matrimonio; 12. TR02CUX12 - Solicitud Partida de Matrimonio
TUR01CUX10 Corregir datos IV;Turnos [TUR] / 01. SIGECI / 10. TUR01CUX10 Turno para acta de tránsito; 10. TUR01CUX10 Turno para acta de tránsito
TR01CUX14 Cómo hago el trámite;Trámites [TR] / 01. TAD / 14. TR01CUX14 - Registro Administradores de Consorcios - Actualización de Matrículas ; 14. TR01CUX14 - Registro Administradores de Consorcios - Actualización de Matrículas 
SE06CUX01  No encuentra sendero/s cercano/s - Try 1;Seguridad [SE] / 06. Senderos escolares / 01. SE06CUX01 - Senderos escolares; 01. SE06CUX01 - Senderos escolares
RC01CUX03 Inscripción del Nacimiento;Registro Civil [RC] / 01. Estáticos / 03. RC01CUX03 - Inscripción del Nacimiento; 03. RC01CUX03 - Inscripción del Nacimiento
SA03CUX02 Qué necesito;Salud [SA] / 03. Vacunación general / 02. SA03CUX02 - Vacuna Antigripal ; 02. SA03CUX02 - Vacuna Antigripal 
TU01CUX01 Terrazas;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
MIBA01CUX05 Error de servicio en logueo;miBA [MIBA] / 01. Cuenta miBA / 05. MIBA01CUX05 - miBA Login; 05. MIBA01CUX05 - miBA Login
SUA01CUX34 Tipo de contenedor ;Solicitudes - Suaci [SUACI] / 01. Espacio público / 34. SUA01CUX34 Vaciado de contenedor; 34. SUA01CUX34 Vaciado de contenedor
Prueba de botón ubicación para BAX;Test;Test
SUA01CUX13 Se ve desde la calle;Solicitudes - Suaci [SUACI] / 01. Espacio público / 13. SUA01CUX13 - Falta de conservación de fachada; 13. SUA01CUX13 - Falta de conservación de fachada
MO05CUX09 Info a justificar - Paso 2 negativo;Movilidad [MO] / 05. Licencias / 09. MO05CUX09 - Renovación por cambio de jurisdicción; 09. MO05CUX09 - Renovación por cambio de jurisdicción
SUA01CUX12 Fotos;Solicitudes - Suaci [SUACI] / 01. Espacio público / 12. SUA01CUX12 - Irregularidades en marquesinas, toldos o anuncios; 12. SUA01CUX12 - Irregularidades en marquesinas, toldos o anuncios
TR03CUX03 Fondo Metropolitano de la cultura, las artes y las ciencias;Trámites [TR] / 03. Match directo / 03. TR03CUX03 - Cultura; 03. TR03CUX03 - Cultura
EDU07CUX01 Quinto año ;Educación [EDU] / 07. Biblioteca Digital, materias y links / 01. EDU07CUX01 - Biblioteca digital; 01. EDU07CUX01 - Biblioteca digital
EDU04CUX02 Apertura;Educación [EDU] / 04. Educación Escolar / 02. EDU04CUX02 - Buscador de distritos; 02. EDU04CUX02 - Buscador de distritos
EDU04CUX19 Más de la misión;Educación [EDU] / 04. Educación Escolar / 19. EDU04CUX19 - Minecraft: Escuelas Reinventando Buenos Aires; 19. EDU04CUX19 - Minecraft: Escuelas Reinventando Buenos Aires
MO01CUX02 Cómo funciona taxistas;Movilidad [MO] / 01. BA Taxi / 02. MO01CUX02 - Tarifas prefijadas aeropuertos; 02. MO01CUX02 - Tarifas prefijadas aeropuertos
MO03CUX01 Premetro horarios;Movilidad [MO] / 03. Subte y Tren / 01. MO03CUX01 - Subte Estático; 01. MO03CUX01 - Subte Estático
SE06CUX01 Cierre Senderos;Seguridad [SE] / 06. Senderos escolares / 01. SE06CUX01 - Senderos escolares; 01. SE06CUX01 - Senderos escolares
SA11CUX01 Cómo es el mosquito;Salud [SA] / 11. Dengue / 01. SA11CUX01 - Dengue; 01. SA11CUX01 - Dengue
BOT02CUX11 Pregunta 3B;Boti [BOT] / 02. Cumpleaños / 11. BOT02CUX11 - Trivia 2025; 11. BOT02CUX11 - Trivia 2025
VI01CUX07 Monto del préstamo;Vivienda [VI] / 01. Instituto de la Vivienda (IVC) / 07. VI01CUX07 Alquilar + Fácil; 07. VI01CUX07 Alquilar + Fácil
