Name;Topic path;Topic
button_PushSalud_Cancelacion;Salud [SA] / 06. Gestor de encuentros / 02. SA06CUX02 - pushes; 02. SA06CUX02 - pushes
CIU07CUX01 Adultos mayores;Ciudad [CIU] / 07. Buepp; 07. Buepp
SE02CUX03 Canales oficiales VTV;Seguridad [SE] / 02. Ciberseguridad / 03. SE02CUX03 - Estafas en Infracciones y VTV; 03. SE02CUX03 - Estafas en Infracciones y VTV
IN01CUX01 No acepta tyc comprobante;Infracciones [IN] / 01. IN01CUX01 - Infracciones; 01. IN01CUX01 - Infracciones
DH05CAT01 Pedido de datos – Nombre y apellido;Derivaciones [DER] / Derivación / Derivacion a agente de Adicciones; Derivacion a agente de Adicciones
CIU04CUX01 Concientización;Ciudad [CIU] / 04. Estadísticas y censos / 01. CIU04CUX01 Estadisticas y Censos; 01. CIU04CUX01 Estadisticas y Censos
CU10CUX01 Vida cotidiana (intro 2 - Carlos Calvo y Balcarce);Cultura [CU] / 10. Casco Histórico / 01. CU10CUX01 - Casco Histórico; 01. CU10CUX01 - Casco Histórico
TUR01CUX09 Comprobación de la edad;Turnos [TUR] / 01. SIGECI / 09. TUR01CUX09 Turno para cambio de domicilio; 09. TUR01CUX09 Turno para cambio de domicilio
ED00CUX01 Programas;Educación [EDU] / 00. Estructura completa / 01. ED00CUX01  Superapertura + Bifurcadores; 01. ED00CUX01  Superapertura + Bifurcadores
MO00CUX01 Estacionar en BA;Movilidad [MO];Movilidad [MO]
CXF01CUX00 Cierre Con sugerencia;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 00. CXF01CUX00 - Feedback Boti Preapertura; 00. CXF01CUX00 - Feedback Boti Preapertura
LIC00CUX01 Pago electrónico;Movilidad [MO] / 05. Licencias / 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada; 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada
DH01CUX01 Sedes de Atención Social;Desarrollo humano [DH] / 01. Atención social / 01. DH01CUX01 - Atención Social; 01. DH01CUX01 - Atención Social
CXF01CUX02 P2 Estáticos;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 02. CXF01CUX02 - Feedback Boti Estáticos; 02. CXF01CUX02 - Feedback Boti Estáticos
DH01CUX01 Sedes;Desarrollo humano [DH] / 01. Atención social / 01. DH01CUX01 - Atención Social; 01. DH01CUX01 - Atención Social
TR03CUX03 Mecenazgo;Trámites [TR] / 03. Match directo / 03. TR03CUX03 - Cultura; 03. TR03CUX03 - Cultura
TUR01CUX06 Movilidad reducida;Turnos [TUR] / 01. SIGECI / 06. TUR01CUX06 - Turnera vacunación COVID; 06. TUR01CUX06 - Turnera vacunación COVID
miBA01CUX01 Cambiar otros datos;miBA [MIBA] / 01. Cuenta miBA / 01. MIBA01CUX01 - miBA flujo estático; 01. MIBA01CUX01 - miBA flujo estático
TR04CUX02 Menores de edad;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI; 02. TR04CUX02 - DNI
TR04CUX02 Soy argentino - Cambio de domicilio;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI; 02. TR04CUX02 - DNI
CU03CUX07 Beneficios;Cultura [CU] / 03. Cultura y pase cultural / 07. CU03CUX07 - Pase Cultural; 07. CU03CUX07 - Pase Cultural
EDU03CUX07 Necesito ayuda;Educación [EDU] / 03. Docentes / 07. EDU03CUX07 - Inscripción docente; 07. EDU03CUX07 - Inscripción docente
miBA01CAT03  >  1er. TO - Espera;Derivaciones [DER] / Derivación / Derivación a agente de Soporte de miBA; Derivación a agente de Soporte de miBA
Inscripción de divorcio en acta de matrimonio (Apertura) > Hacerlo en papel * Response;Trámites [TR] / 04. Estáticos Varios / 27. TR04CUX27 - Divorcio; 27. TR04CUX27 - Divorcio
TU01CUX05  Necesito ayuda;Turismo [TU] / 01. Turismo BA / 05. TU01CUX05 - Seguridad turística; 05. TU01CUX05 - Seguridad turística
ED04CUX15 Qué escuelas son;Educación [EDU] / 04. Educación Escolar / 15. EDU04CUX15 - Escuelas públicas bilingües; 15. EDU04CUX15 - Escuelas públicas bilingües
EDU05CUX04 Hacer una consulta Instituto;Educación [EDU] / 05. Educación Superior / 04. EDU05CUX04 - Tecnicaturas de Salud; 04. EDU05CUX04 - Tecnicaturas de Salud
TUR01CUX05 Nuevo email;Turnos [TUR] / 01. SIGECI / 05. TUR01CUX05 - Turno para renovación de licencia de conducir; 05. TUR01CUX05 - Turno para renovación de licencia de conducir
Inscripción de divorcio en acta de matrimonio (Apertura) > Cuánto cuesta * Response;Trámites [TR] / 04. Estáticos Varios / 27. TR04CUX27 - Divorcio; 27. TR04CUX27 - Divorcio
DH03CUX03 Info para familias;Desarrollo humano [DH] / 03. Accesibilidad / 03. DH03CUX03 - Autismo; 03. DH03CUX03 - Autismo
TR05CUX03 ID de respuesta 11;Trámites [TR] / 05. Estado de trámites / 3. TR05CUX03 Consulta de destado de Ciudadanía Porteña; 3. TR05CUX03 Consulta de destado de Ciudadanía Porteña
GE01CAT01 Esperar > segundo intento;Derivaciones [DER] / Derivación / Violencia contra la mujer; Violencia contra la mujer
TUR01CUX11 Corregir datos III;Turnos [TUR] / 01. SIGECI / 11. TUR01CUX11 - Turno para práctica de auto en pista; 11. TUR01CUX11 - Turno para práctica de auto en pista
DH01CAT03 Confirmación de datos obligatorios;Derivaciones [DER] / Derivación / Derivación a agente de IVC; Derivación a agente de IVC
INN07CUX02 Apertura;Innovación [INN] / 07. Eventos / 02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas; 02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas
AGC02CUX01 Presencial;AGC [AGC] / 02. Otros trámites / 01. AGC02CUX01 - Ascensores; 01. AGC02CUX01 - Ascensores
SA11CUX01 Sacar turno con miBA;Salud [SA] / 11. Dengue / 01. SA11CUX01 - Dengue; 01. SA11CUX01 - Dengue
TU01CAT01 Cambiar datos;Derivaciones [DER] / Derivación / Derivación a agente de Turismo; Derivación a agente de Turismo
EDU04CUX06 Frase 1;Educación [EDU] / 04. Educación Escolar / 06. EDU04CUX06 - Bullying; 06. EDU04CUX06 - Bullying
BOT02CUX05 E1 Correcta;Boti [BOT] / 02. Cumpleaños / 05. BOT02CUX05 - Botigrama; 05. BOT02CUX05 - Botigrama
TU01CUX01 Alojamientos;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
Cierre sin despedida + Feed back;0. Core del bot (No tocar);0. Core del bot (No tocar)
MO05CUX09 Qué necesito;Movilidad [MO] / 05. Licencias / 09. MO05CUX09 - Renovación por cambio de jurisdicción; 09. MO05CUX09 - Renovación por cambio de jurisdicción
SUA01CUX02 Muebles y otros;Solicitudes - Suaci [SUACI] / 01. Espacio público / 02. SUA01CUX02 - Residuos Voluminosos; 02. SUA01CUX02 - Residuos Voluminosos
infracciones_Actas_ConsultarYMostrar;N/A;A
DH01CUX03 Validar datos miBA;Desarrollo humano [DH] / 01. Atención social / 02. TR02CUX02 - Rendición de Subsidio Habitacional 690; 02. TR02CUX02 - Rendición de Subsidio Habitacional 690
EDU04CUX22 Buscar un jardín;Educación [EDU] / 04. Educación Escolar / 22. EDU04CUX22 - Jardines de infantes  ; 22. EDU04CUX22 - Jardines de infantes  
EM02CUX01 Bolsa de empleo;Empleo [EM] / 02. Empleo en la Ciudad / 01. EM02CUX01 - Búsqueda de trabajo en la Ciudad; 01. EM02CUX01 - Búsqueda de trabajo en la Ciudad
TUR01CUX06 Elegir tipo de turno;Turnos [TUR] / 01. SIGECI / 06. TUR01CUX06 - Turnera vacunación COVID; 06. TUR01CUX06 - Turnera vacunación COVID
CXF01CUX01 No Integraciones;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 01. CXF01CUX01 - Feedback Boti Integraciones; 01. CXF01CUX01 - Feedback Boti Integraciones
sigeci_recordatorio_04;Notificaciones;Notificaciones
SA10CUX02 No entiende el domicilio ;Salud [SA] / 10. Centros de salud / 02. SA10CUX02 - CeSACs + Buscador + Chequeo de padrón; 02. SA10CUX02 - CeSACs + Buscador + Chequeo de padrón
SUA01CUX08 Cargar foto 2;Solicitudes - Suaci [SUACI] / 01. Espacio público / 08. SUA01CUX08 - Mejora de Barrido; 08. SUA01CUX08 - Mejora de Barrido
SUA01CUX14 Apertura;Solicitudes - Suaci [SUACI] / 01. Espacio público / 14. SUA01CUX14 - Reparación de Baches; 14. SUA01CUX14 - Reparación de Baches
DH01CAT02 Buscando operador;Derivaciones [DER] / Derivación / Derivacion a agente de 108; Derivacion a agente de 108
SE01CUX06 Tipo de denuncia;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 06. SE01CUX06 - Ministerio Público Fiscal; 06. SE01CUX06 - Ministerio Público Fiscal
MO05CUX11 Enfermedad cardíaca sí;Movilidad [MO] / 05. Licencias / 11. MO05CUX11 Ficha de salud; 11. MO05CUX11 Ficha de salud
SA03CUX02 Contigencia momentánea ;Salud [SA] / 03. Vacunación general / 02. SA03CUX02 - Vacuna Antigripal ; 02. SA03CUX02 - Vacuna Antigripal 
MO05CUX08 Curso vial para profesionales;Movilidad [MO] / 05. Licencias / 08. MO05CUX08 - Ampliación de licencias; 08. MO05CUX08 - Ampliación de licencias
TU01CUX01 Este mes en BA;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
TUR01CUX06 Pedido de sexo;Turnos [TUR] / 01. SIGECI / 06. TUR01CUX06 - Turnera vacunación COVID; 06. TUR01CUX06 - Turnera vacunación COVID
TR01CUX19 Requisitos;Trámites [TR] / 01. TAD / 19. TR01CUX19 - Solicitud de Certificado de Convivencia; 19. TR01CUX19 - Solicitud de Certificado de Convivencia
TUR01CUX05 Telefono;Turnos [TUR] / 01. SIGECI / 05. TUR01CUX05 - Turno para renovación de licencia de conducir; 05. TUR01CUX05 - Turno para renovación de licencia de conducir
MO06CUX02 Estaciones Ecobici;Movilidad [MO] / 06. Bicicletas / 02. MO06CUX02 - Ecobici; 02. MO06CUX02 - Ecobici
MA01CUX01 Apertura corta;Mascotas [MA] / 01. Mascotas / 01. MA01CUX01 - Mascotas; 01. MA01CUX01 - Mascotas
SA07CUX01 Aborto legal;Salud [SA] / 07. Salud sexual / 01. SA07CUX01 - Salud Sexual y Reproductiva; 01. SA07CUX01 - Salud Sexual y Reproductiva
AC04CAT01 Agente no disponible;Derivaciones [DER] / Derivación / Derivación a agente de 147 / Derivar a agente o fuera de horario 147/HRL/FM/DS;DS
CU04CUX01 Info general;"Cultura [CU] / 04. Festivales y ""Día de -Noche de"" / 01.CU04CUX01 - Feria del libro 2025"; 01.CU04CUX01 - Feria del libro 2025
DDHH03CUX04 Qué servicios hay;Derechos Humanos [DDHH] / 03. Niños: Derechos y Defensorías / 04. DDHH03CUX04 - Defensorías Zonales; 04. DDHH03CUX04 - Defensorías Zonales
MO05CUX10 BUI inválida;Movilidad [MO] / 05. Licencias / 10. MO05CUX10 Duplicado de licencia; 10. MO05CUX10 Duplicado de licencia
TR03CUX03 Prodanza;Trámites [TR] / 03. Match directo / 03. TR03CUX03 - Cultura; 03. TR03CUX03 - Cultura
SUA01CUX03 Solicitud fallida;Solicitudes - Suaci [SUACI] / 01. Espacio público / 03. SUA01CUX03 - Poda de Árboles; 03. SUA01CUX03 - Poda de Árboles
TU01CAT01 Apertura portugués;Derivaciones [DER] / Derivación / Derivación a agente de Turismo; Derivación a agente de Turismo
MENU Día de las adicciones;Z. Apagados, reciclables ♻️ / zz. Menús y Botoneras OB; zz. Menús y Botoneras OB
MO01CUX01 Cómo usar la app (pasajero);Movilidad [MO] / 01. BA Taxi / 01. MO01CUX01 - BA Taxi; 01. MO01CUX01 - BA Taxi
CU08CUX07 Apertura ;Cultura [CU] / 08. Vacaciones en BA / 07. CU08CUX07 - Carnavales 2026; 07. CU08CUX07 - Carnavales 2026
BOT02CUX07 Cine Correcto;Boti [BOT] / 02. Cumpleaños / 07. BOT02CUX07 - Atrapalabras; 07. BOT02CUX07 - Atrapalabras
SUA01CUX23 No encontró ubicación final;Solicitudes - Suaci [SUACI] / 01. Espacio público / 23. SUA01CUX23 Desinfección vía publica; 23. SUA01CUX23 Desinfección vía publica
OB05CUX02 Cómo hago el trámite temprano;Obras [OBR] / 05. DGROC / 02. OB05CUX02 -Super Apertura Obras - DGROC  ; 02. OB05CUX02 -Super Apertura Obras - DGROC  
CU10CUX01 Mapa para colorear;Cultura [CU] / 10. Casco Histórico / 01. CU10CUX01 - Casco Histórico; 01. CU10CUX01 - Casco Histórico
CU04CUX01 Agenda docente;"Cultura [CU] / 04. Festivales y ""Día de -Noche de"" / 01.CU04CUX01 - Feria del libro 2025"; 01.CU04CUX01 - Feria del libro 2025
SUA01CUX18  Error de solicitud;Solicitudes - Suaci [SUACI] / 01. Espacio público / 18. SUA01CUX18 - Retiro de objetos en desuso; 18. SUA01CUX18 - Retiro de objetos en desuso
CIU05CUX03 Cómo viajo Belgrano;Ciudad [CIU] / 05. Sobre la Ciudad / 03. CIU05CUX03 - Barrios de la Ciudad / 10. CIU05CUX03 - Belgrano; 10. CIU05CUX03 - Belgrano
SE01CUX01 Apertura corta;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 01. SE01CUX01 - Convocatoria de bomberos; 01. SE01CUX01 - Convocatoria de bomberos
SA05CUX01 Recreación intent corto;Salud [SA] / 05. Personas mayores / 01. SA05CUX01 - Personas mayores; 01. SA05CUX01 - Personas mayores
TR03CUX27 Seguridad en establecimientos de salud privados;Trámites [TR] / 03. Match directo / 27. TR03CUX27 - Ministerio de Justicia y Seguridad; 27. TR03CUX27 - Ministerio de Justicia y Seguridad
Infracciones - Sin Infracciones;Infracciones [IN] / 01. IN01CUX01 - Infracciones; 01. IN01CUX01 - Infracciones
Infracciones (Apertura) > Consulta (Apertura de flow) > [Por DNI * Process flow] o [Por Patente * Process flow] > Lista de infracciones (Response flow) > Pagar (Response) > Pagar online * Response;Infracciones [IN] / 01. IN01CUX01 - Infracciones / Formas de pago de infracciones; Formas de pago de infracciones
SA06CUX02 Cancelación exitosa;Salud [SA] / 06. Gestor de encuentros / 01. SA06CUX01 - Mis Profesionales; 01. SA06CUX01 - Mis Profesionales
AG01CUX01 Consulta de saldos e impresión de boletas para pago de impuesto inmobiliario;AGIP [AG] / 01. Sobre AGIP / 01. AG01CUX01 - AGIP; 01. AG01CUX01 - AGIP
miBA - Crear cuenta;miBA [MIBA] / 01. Cuenta miBA / 05. MIBA01CUX05 - miBA Login / miBA Login - Crear cuenta; miBA Login - Crear cuenta
AGC02CUX03 Qué necesito;AGC [AGC] / 02. Otros trámites / 03. AGC03CUX03 - Carnet Manipulador de Alimentos; 03. AGC03CUX03 - Carnet Manipulador de Alimentos
DH11CUX04 Apertura;Desarrollo humano [DH] / 11. Inclusión financiera / 04. DH11CUX04 Curso Fotoproducto (estático) ; 04. DH11CUX04 Curso Fotoproducto (estático) 
GA02CUX01 Ir de compras;Gastronomía [GA] / 02. Ferias de la ciudad / GA02CUX01 - Ferias de la Ciudad; GA02CUX01 - Ferias de la Ciudad
DH11CUX06 Apertura ;Desarrollo humano [DH] / 11. Inclusión financiera / 06. DH11CUX06 Geolocalización estático; 06. DH11CUX06 Geolocalización estático
DE04CUX01 Vóley;Deportes [DE] / 4. Polideportivos / 01. DE04CUX01 Polideportivos; 01. DE04CUX01 Polideportivos
AM03CUX04 Áreas Protegidas;Ambiente [AM] / 03. Ambiente / 04. AM03CUX04 - Ambiente; 04. AM03CUX04 - Ambiente
DE00CUX03 Apertura;Deportes [DE] / 00. Deporte Adaptado; 00. Deporte Adaptado
SA01CAT01 Confirmación mail ;Derivaciones [DER] / Derivación / Derivación a agente de SIGEHOS; Derivación a agente de SIGEHOS
SA05CUX01 No entendido;Salud [SA] / 05. Personas mayores / 01. SA05CUX01 - Personas mayores; 01. SA05CUX01 - Personas mayores
BOT06CUX01 Adivinanza 1;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
Registro de Establecimientos Gastronómicos;Trámites [TR] / 04. Estáticos Varios / 28. TR04CUX28 - Registro de Establecimientos Gastronómicos; 28. TR04CUX28 - Registro de Establecimientos Gastronómicos
SIGEHOS > ⏳ 2do TO;Derivaciones [DER] / Derivación / Derivación a agente de SIGEHOS; Derivación a agente de SIGEHOS
MO05CUX08 Auto, camioneta o utilitario - Manual o automático;Movilidad [MO] / 05. Licencias / 08. MO05CUX08 - Ampliación de licencias; 08. MO05CUX08 - Ampliación de licencias
miBA01CUX06  No pude;Derivaciones [DER] / Derivación / Derivación a agente de Soporte de miBA; Derivación a agente de Soporte de miBA
BOT01CUX01 Agradecimiento gestión;Boti [BOT] / 01. Perfil / 01. BOT01CUX01 - Personalidad; 01. BOT01CUX01 - Personalidad
SA06CUX02 Más de una modalidad;Salud [SA] / 06. Gestor de encuentros / 01. SA06CUX01 - Mis Profesionales; 01. SA06CUX01 - Mis Profesionales
TU01CUX01 Parrillas;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
TU01CAT01 Mejor no;Derivaciones [DER] / Derivación / Derivación a agente de Turismo; Derivación a agente de Turismo
CIU02CUX02 Otros servicios;Ciudad [CIU] / 02. Comunas de la ciudad / 02. CIU02CUX02 - Más servicios en tu barrio; 02. CIU02CUX02 - Más servicios en tu barrio
CU06CAT01 Operador no disponible;Derivaciones [DER] / Derivación / Deriva a agente de Diversidad; Deriva a agente de Diversidad
CU10CUX02 Patoruzito e Isidorito;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
EDU05CUX06 Lengua y Literatura;Educación [EDU] / 05. Educación Superior / 06. EDU05CUX06 - Profesorados; 06. EDU05CUX06 - Profesorados
EM03CUX01 Charlas con empresas;Empleo [EM] / 03. Programas/Iniciativas / 01. EM03CUX01 - Empleo Joven; 01. EM03CUX01 - Empleo Joven
Inactividad  del usuario: limpiar datos de sesión;0. Core del bot (No tocar);0. Core del bot (No tocar)
CU10CUX02 Las Chicas de Divito > Contame más;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
AG01CUX01 Otros recursos: Agentes de información;AGIP [AG] / 01. Sobre AGIP / 01. AG01CUX01 - AGIP; 01. AG01CUX01 - AGIP
SUA01CUX18 Refuerzo de solicitud exitosa;Solicitudes - Suaci [SUACI] / 01. Espacio público / 18. SUA01CUX18 - Retiro de objetos en desuso; 18. SUA01CUX18 - Retiro de objetos en desuso
DH01CUX04 Final no me sirvió;Desarrollo humano [DH] / 01. Atención social / 04. DH01CUX04  - Encuesta Subsidio Habitacional 690; 04. DH01CUX04  - Encuesta Subsidio Habitacional 690
AM04CUX02 Visitas guiadas;Ambiente [AM] / 04. Reservas y espacios / 02. AM04CUX02 - Jardín Botánico; 02. AM04CUX02 - Jardín Botánico
CIU05CUX10 Osvaldo Pugliese;Ciudad [CIU] / 05. Sobre la Ciudad / 10- CIU05CUX10 - Murales / CIU05CUX10 - Almagro; CIU05CUX10 - Almagro
SE01CUX06 Segundo cambio de datos de Persona física;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 06. SE01CUX06 - Ministerio Público Fiscal; 06. SE01CUX06 - Ministerio Público Fiscal
MO05CUX12 Profesional E;Movilidad [MO] / 05. Licencias / 12. MO05CUX12 Ampliación de licencias interjurisdiccional; 12. MO05CUX12 Ampliación de licencias interjurisdiccional
NI01CUX09 Un viaje mágico;Niñez [NI] / 01. Boticuentos / 09. NI01CUX09 - El fantasma del Anfiteatro; 09. NI01CUX09 - El fantasma del Anfiteatro
NI01CUX10 Sí, dale;Niñez [NI] / 01. Boticuentos / 10. NI01CUX10 - El tranvía loco de Caballito; 10. NI01CUX10 - El tranvía loco de Caballito
CU01CUX06 Ciudades imaginadas;Cultura [CU] / 01. Museos / 06. CU01CUX06 - Buenos Aires Museo; 06. CU01CUX06 - Buenos Aires Museo
TelePase: Mi saldo;Movilidad [MO] / 08. Trámites varios / 03. MO08CUX03 - AUSA - Sacar TelePASE; 03. MO08CUX03 - AUSA - Sacar TelePASE
Infracciones (Apertura) > Consulta (Apertura de flow) > [Por DNI * Process flow] o [Por Patente * Process flow] > Sin infracciones (Response flow) > Libre deuda [sin infracciones] * Response flow;Infracciones [IN] / 01. IN01CUX01 - Infracciones / Libre de deuda; Libre de deuda
MO05CUX09 Apertura corta;Movilidad [MO] / 05. Licencias / 09. MO05CUX09 - Renovación por cambio de jurisdicción; 09. MO05CUX09 - Renovación por cambio de jurisdicción
CU10CUX02 Paseo de Historietas;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
NI01CUX05 Boticuentos ;Niñez [NI] / 01. Boticuentos / 05. NI01CUX05 - Boticuentos 2023: Superapertura y CC; 05. NI01CUX05 - Boticuentos 2023: Superapertura y CC
TU01CUX01 Por dónde pasear;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
EDU04CUX22 Maternales;Educación [EDU] / 04. Educación Escolar / 22. EDU04CUX22 - Jardines de infantes  ; 22. EDU04CUX22 - Jardines de infantes  
SA16CUX01 Monóxido de carbono;Salud [SA] / 16. Prevención en salud / 1. SA16CUX01 - Monóxido de carbono; 1. SA16CUX01 - Monóxido de carbono
TUR01CUX10 Dirección no encontrada por 2da vez;Turnos [TUR] / 01. SIGECI / 10. TUR01CUX10 Turno para acta de tránsito; 10. TUR01CUX10 Turno para acta de tránsito
INN08CUX01 Darme de baja - Confirmación DEMO;Innovación [INN] / 08. Botificador / 01. INN08CUX01 - Demo subtopicos; 01. INN08CUX01 - Demo subtopicos
CU05CUX01 Adultos mayores;Cultura [CU] / 05. Bibliotecas / 01. CU05CUX01 - Red de Bibliotecas de la Ciudad ; 01. CU05CUX01 - Red de Bibliotecas de la Ciudad 
BOT06CUX01 Sticker sorpresa;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
TR04CUX23 Cómo hago el trámite;Trámites [TR] / 04. Estáticos Varios / 23. TR04CUX23 - Boleta BUI; 23. TR04CUX23 - Boleta BUI
SA07CUX01 Vasectomía;Salud [SA] / 07. Salud sexual / 01. SA07CUX01 - Salud Sexual y Reproductiva; 01. SA07CUX01 - Salud Sexual y Reproductiva
DH03CUX01 ABL;Desarrollo humano [DH] / 03. Accesibilidad / 01. DH03CUX01 - Accesibilidad; 01. DH03CUX01 - Accesibilidad
TR00CUX01 Medios de pago CENAT;Trámites [TR];Trámites [TR]
MO05CUX13 Confirmación datos miBA  ;Movilidad [MO] / 13. Reevaluación teórico-práctico de licencia; 13. Reevaluación teórico-práctico de licencia
BOT02CUX06 Apertura FTU;Boti [BOT] / 02. Cumpleaños / 06. BOT02CUX06 - Piedra Libre; 06. BOT02CUX06 - Piedra Libre
MO09CUX04 Carril exclusivo;Movilidad [MO] / 09. Obras / 04. MO09CUX04 - Autopista Dellepiane; 04. MO09CUX04 - Autopista Dellepiane
DEC02CUX02 Quiero emprender;Desarrollo Económico [DEC] / 02. Distritos Económicos / 02. DEC02CUX02 - Plan de Transformación del Microcentro 🚀; 02. DEC02CUX02 - Plan de Transformación del Microcentro 🚀
TR02CUX13 Partida urgente;Trámites [TR] / 02. Integraciones STD / 13. TR02CUX13 - Solicitud de Partida de defunción; 13. TR02CUX13 - Solicitud de Partida de defunción
TR04CUX02 Extranjeros;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI; 02. TR04CUX02 - DNI
TR01CUX08 Apertura;Trámites [TR] / 01. TAD / 08. TR01CUX08 - Certificación Documentación Institución Activa; 08. TR01CUX08 - Certificación Documentación Institución Activa
SA01CUX06  Mi esquema;Salud [SA] / 01. Vacunación COVID-19 / 06. SA01CUX06 - Vacunación COVID-19 💉; 06. SA01CUX06 - Vacunación COVID-19 💉
EDU03CUX07 Reconsideración;Educación [EDU] / 03. Docentes / 07. EDU03CUX07 - Inscripción docente; 07. EDU03CUX07 - Inscripción docente
TR03CUX12 Apertura corta;Trámites [TR] / 03. Match directo / 12. TR03CUX12 - Cementerios; 12. TR03CUX12 - Cementerios
CU01CUX02 Museos de arte;Cultura [CU] / 01. Museos / 02. CU01CUX02 - Museos; 02. CU01CUX02 - Museos
SUA01CUX12 Resolución;Solicitudes - Suaci [SUACI] / 01. Espacio público / 12. SUA01CUX12 - Irregularidades en marquesinas, toldos o anuncios; 12. SUA01CUX12 - Irregularidades en marquesinas, toldos o anuncios
SUACI_AutosAbandonadosReforzar;N/A;A
Ubicación no encontrada | Ecobici;Movilidad [MO] / 06. Bicicletas / 02. MO06CUX02 - Ecobici; 02. MO06CUX02 - Ecobici
SUA01CUX08 Error reintento solicitud;Solicitudes - Suaci [SUACI] / 01. Espacio público / 08. SUA01CUX08 - Mejora de Barrido; 08. SUA01CUX08 - Mejora de Barrido
DH11CUX05 Mensaje final;Desarrollo humano [DH] / 11. Inclusión financiera / 05. DH11CUX05 Curso Fotoproducto virtual; 05. DH11CUX05 Curso Fotoproducto virtual
CU10CUX02 Apertura Patoruzu;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
AG01CUX01 Apertura - Ministerio de Economía y Finanzas - AGIP - Solicitud de baja retroactiva de anuncios publicitarios;AGIP [AG] / 01. Sobre AGIP / 01. AG01CUX01 - AGIP; 01. AG01CUX01 - AGIP
SA05CUX01 Atención al maltrato;Salud [SA] / 05. Personas mayores / 01. SA05CUX01 - Personas mayores; 01. SA05CUX01 - Personas mayores
TR03CUX03 Inscripción al Concurso de Música en bares notables;Trámites [TR] / 03. Match directo / 03. TR03CUX03 - Cultura; 03. TR03CUX03 - Cultura
Cómo me inscribo para Registrar un bar;Trámites [TR] / 04. Estáticos Varios / 28. TR04CUX28 - Registro de Establecimientos Gastronómicos; 28. TR04CUX28 - Registro de Establecimientos Gastronómicos
CIU05CUX07 Comunidad Digital;Ciudad [CIU] / 05. Sobre la Ciudad / 07. CIU05CUX07 - Barrio Mugica; 07. CIU05CUX07 - Barrio Mugica
CU09CUX02 Un poco de historia Chacarita;Cultura [CU] / 09. Centros y edificios culturales / 02. CU09CUX02 - Cementerios de Buenos Aires; 02. CU09CUX02 - Cementerios de Buenos Aires
TU01CUX01 Seguridad turística;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
SE02CUX02 Protección infantil;Seguridad [SE] / 02. Ciberseguridad / 02. SE02CUX02 - Internet segura; 02. SE02CUX02 - Internet segura
BOT06CUX01 Random Adivinanza;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
CIU05CUX08 Sitios históricos Belgrano;Ciudad [CIU] / 05. Sobre la Ciudad / 08- CIU05CUX08 - Sitios históricos; 08- CIU05CUX08 - Sitios históricos
SA18CUX01 Vínculo con bebé;Salud [SA] / 18. Lactancia; 18. Lactancia
SA06CUX02 Apertura;Salud [SA] / 06. Gestor de encuentros / 01. SA06CUX01 - Mis Profesionales; 01. SA06CUX01 - Mis Profesionales
SA10CUX02 Especialidades;Salud [SA] / 10. Centros de salud / 02. SA10CUX02 - CeSACs + Buscador + Chequeo de padrón; 02. SA10CUX02 - CeSACs + Buscador + Chequeo de padrón
