Name;Topic path;Topic
TUR01CUX05 Confirma excepción;Turnos [TUR] / 01. SIGECI / 05. TUR01CUX05 - Turno para renovación de licencia de conducir; 05. TUR01CUX05 - Turno para renovación de licencia de conducir
DH11CUX08 Repaso video 1;Desarrollo humano [DH] / 11. Inclusión financiera / 08. DH11CUX08 - Compras con impacto; 08. DH11CUX08 - Compras con impacto
MO05CUX13 Pedido de datos - domicilio;Movilidad [MO] / 13. Reevaluación teórico-práctico de licencia; 13. Reevaluación teórico-práctico de licencia
SE01CUX06 Apertura;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 06. SE01CUX06 - Ministerio Público Fiscal; 06. SE01CUX06 - Ministerio Público Fiscal
TU01CUX01 Info para turistas;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
DEC05CUX01 Info de Inspecciones;Desarrollo Económico [DEC] / 05. Empresas / 01. DEC05CUX01 - Boti para empresas, SAP; 01. DEC05CUX01 - Boti para empresas, SAP
DDHH03CUX07 Cómo me anoto;Derechos Humanos [DDHH] / 03. Niños: Derechos y Defensorías / DDHH03CUX07 - Taller de espera activa; DDHH03CUX07 - Taller de espera activa
MO05CUX11 Enfermedad neurológica sí;Movilidad [MO] / 05. Licencias / 11. MO05CUX11 Ficha de salud; 11. MO05CUX11 Ficha de salud
CU01CUX02 Museo Moderno;Cultura [CU] / 01. Museos / 02. CU01CUX02 - Museos; 02. CU01CUX02 - Museos
BOT03CUX01 Cómo cambiar de tema;Boti [BOT] / 03. Tutorial - Cómo chatear / 01. BOT03CUX01 Tutorial - Cómo hablar con Boti; 01. BOT03CUX01 Tutorial - Cómo hablar con Boti
CU09CUX01 CCR;Cultura [CU] / 09. Centros y edificios culturales / 01. CU09CUX01 - Centros culturales; 01. CU09CUX01 - Centros culturales
VI01CUX01 Escriturar vivienda;Vivienda [VI] / 01. Instituto de la Vivienda (IVC) / 01. VI01CUX01 Programa Viviendas IVC; 01. VI01CUX01 Programa Viviendas IVC
GE03CUX02 Apertura corta;Género [GE] / 03. Otros / 02. GE03CUX02 - Autonomía económica; 02. GE03CUX02 - Autonomía económica
EDU05CUX01 Residencias;Educación [EDU] / 05. Educación Superior / 01. EDU05CUX01 - Beneficios para universitarios; 01. EDU05CUX01 - Beneficios para universitarios
EP05CUX02 Apertura 2 - whisper;Espacio Público [EP] / 05. Parque de la Ciudad / EP05CUX02 - Estaciones Saludables ; EP05CUX02 - Estaciones Saludables 
EDU05CUX06 Matemática;Educación [EDU] / 05. Educación Superior / 06. EDU05CUX06 - Profesorados; 06. EDU05CUX06 - Profesorados
SA05CAT01 Usuario no responde pregunta;Derivaciones [DER] / Derivación / Derivación a agente de Adultos Mayores; Derivación a agente de Adultos Mayores
SA02CUX03 Sobre mis vacunas;Salud [SA] / 02. Test COVID / 03. SA02CUX03 - Certificado COVID-19; 03. SA02CUX03 - Certificado COVID-19
MO10CUX06 Apertura;Movilidad [MO] / 10. Metrobus / 06. MO10CUX06 - Metrobus 9 de julio; 06. MO10CUX06 - Metrobus 9 de julio
NI01CUX11 Troll;Niñez [NI] / 01. Boticuentos / 11. NI01CUX11 - Estornudos bajo tierra; 11. NI01CUX11 - Estornudos bajo tierra
AGC02CUX02 Alta de obra;AGC [AGC] / 02. Otros trámites / 02. AGC02CUX02 - Director de Obra; 02. AGC02CUX02 - Director de Obra
EDU05CUX06 Filosofía;Educación [EDU] / 05. Educación Superior / 06. EDU05CUX06 - Profesorados; 06. EDU05CUX06 - Profesorados
SUA01CUX12 Error reintento final - Marquesina;Solicitudes - Suaci [SUACI] / 01. Espacio público / 12. SUA01CUX12 - Irregularidades en marquesinas, toldos o anuncios; 12. SUA01CUX12 - Irregularidades en marquesinas, toldos o anuncios
TU01CAT01 Volver a pedir mail;Derivaciones [DER] / Derivación / Derivación a agente de Turismo; Derivación a agente de Turismo
Permitido estacionar por ubicación actual;Movilidad [MO] / 04. Transporte / 07. MO04CUX07 - Permitido estacionar; 07. MO04CUX07 - Permitido estacionar
TRA04CUX17 Apertura ;Trámites [TR] / 04. Estáticos Varios / 17. TR04CUX17 - Ciudadanía Porteña; 17. TR04CUX17 - Ciudadanía Porteña
SA07CUX01 Consejerías;Salud [SA] / 07. Salud sexual / 01. SA07CUX01 - Salud Sexual y Reproductiva; 01. SA07CUX01 - Salud Sexual y Reproductiva
SA06CUX02 No hay mail en SIGHEOS;Salud [SA] / 06. Gestor de encuentros / 01. SA06CUX01 - Mis Profesionales; 01. SA06CUX01 - Mis Profesionales
MO08CUX03 Mi TelePASE;Movilidad [MO] / 08. Trámites varios / 03. MO08CUX03 - AUSA - Sacar TelePASE; 03. MO08CUX03 - AUSA - Sacar TelePASE
BOT03CUX01 Lector de pantalla;Boti [BOT] / 03. Tutorial - Cómo chatear / 01. BOT03CUX01 Tutorial - Cómo hablar con Boti; 01. BOT03CUX01 Tutorial - Cómo hablar con Boti
CXF01CUX04 Muy conforme CATs;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 04. CXF01CUX04 - Feedback Boti CAT; 04. CXF01CUX04 - Feedback Boti CAT
SE00CUX01 Seguridad en barrios;Seguridad [SE];Seguridad [SE]
MO05CUX08 No encuentra dirección DNI;Movilidad [MO] / 05. Licencias / 08. MO05CUX08 - Ampliación de licencias; 08. MO05CUX08 - Ampliación de licencias
BOT01CUX01 Risa;Boti [BOT] / 01. Perfil / 01. BOT01CUX01 - Personalidad; 01. BOT01CUX01 - Personalidad
MO05CUX09 Usuario sin CUIL en miBA;Movilidad [MO] / 05. Licencias / 09. MO05CUX09 - Renovación por cambio de jurisdicción; 09. MO05CUX09 - Renovación por cambio de jurisdicción
SUA01CUX13 Confirma direccion;Solicitudes - Suaci [SUACI] / 01. Espacio público / 13. SUA01CUX13 - Falta de conservación de fachada; 13. SUA01CUX13 - Falta de conservación de fachada
TUR01CUX06 Número de documento;Turnos [TUR] / 01. SIGECI / 06. TUR01CUX06 - Turnera vacunación COVID; 06. TUR01CUX06 - Turnera vacunación COVID
MO03CUX01 Bicis y mascotas;Movilidad [MO] / 03. Subte y Tren / 01. MO03CUX01 - Subte Estático; 01. MO03CUX01 - Subte Estático
DEC03CUX01 Espacios BA;Desarrollo Económico [DEC] / 03. Patrocinio BA / 01. DEC03CUXO1 - Patrocinio BA; 01. DEC03CUXO1 - Patrocinio BA
Instancia 3 | No entendidos 2;Derivaciones [DER] / Operador; Operador
TU01CUX01 Programas de calidad;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
TUR01CUX02 Por fecha > No sirve;Turnos [TUR] / 01. SIGECI / 02. TUR01CUX02 - Turno para Validación Presencial; 02. TUR01CUX02 - Turno para Validación Presencial
TUR01CUX03 Seleccionar hora - Por Lugar;Turnos [TUR] / 01. SIGECI / 03. TUR01CUX03 - Identidad de Género; 03. TUR01CUX03 - Identidad de Género
MO05CUX01 - Atajo prorroga licencias;Movilidad [MO] / 05. Licencias / 01. MO05CUX01 LIC00CUX01 - Licencia prorroga; 01. MO05CUX01 LIC00CUX01 - Licencia prorroga
Validación salida flujo de espera | AGIP;Derivaciones [DER] / Derivación / Derivación a agente de AGIP / Instancias de espera AGIP; Instancias de espera AGIP
SA01CAT01 Sí, dale ;Derivaciones [DER] / Derivación / Derivación a agente de SIGEHOS; Derivación a agente de SIGEHOS
SA07CUX01 Tratamiento Sífilis;Salud [SA] / 07. Salud sexual / 01. SA07CUX01 - Salud Sexual y Reproductiva; 01. SA07CUX01 - Salud Sexual y Reproductiva
TR03CUX08 Registro de artefactos térmicos / Calderas;Trámites [TR] / 03. Match directo / 08. TR03CUX08 - AGC; 08. TR03CUX08 - AGC
"Flow fulfilled of ""Renovación""";;
TRA04CUX01 Empezar trámite;Trámites [TR] / 02. Integraciones STD / 10. TR02CUX10 - Solicitud de Certificado de Legalidad (EX TRA04CUX01); 10. TR02CUX10 - Solicitud de Certificado de Legalidad (EX TRA04CUX01)
TR03CUX22 Permisos para eventos;Trámites [TR] / 03. Match directo / 22. TR03CUX22 - Ordenamiento del Espacio Público; 22. TR03CUX22 - Ordenamiento del Espacio Público
CU10CUX02 Contame más (Personajes de Calé);Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
JU03CUX01 Qué necesito;Justicia [JU] / 03. Subsecretaría de Justicia / 01. JU03CUX01 - Patrocinio penal; 01. JU03CUX01 - Patrocinio penal
TR03CUX22 Permisos de publicidad - Estructura sobre terrazas;Trámites [TR] / 03. Match directo / 22. TR03CUX22 - Ordenamiento del Espacio Público; 22. TR03CUX22 - Ordenamiento del Espacio Público
DH11CUX05 V1;Desarrollo humano [DH] / 11. Inclusión financiera / 05. DH11CUX05 Curso Fotoproducto virtual; 05. DH11CUX05 Curso Fotoproducto virtual
Filtro de segurización;;
BOT02CUX05 M1 Correcta;Boti [BOT] / 02. Cumpleaños / 05. BOT02CUX05 - Botigrama; 05. BOT02CUX05 - Botigrama
NI02CUX01 Ayudas escolares;Niñez [NI] / 02. SAP NIÑEZ / 01. NI02CUX01 SAP de Niñez y Adolescencia; 01. NI02CUX01 SAP de Niñez y Adolescencia
SUA01CUX08 Descripción nueva solicitud;Solicitudes - Suaci [SUACI] / 01. Espacio público / 08. SUA01CUX08 - Mejora de Barrido; 08. SUA01CUX08 - Mejora de Barrido
NI01CUX11 Tobogán;Niñez [NI] / 01. Boticuentos / 11. NI01CUX11 - Estornudos bajo tierra; 11. NI01CUX11 - Estornudos bajo tierra
CIU05CUX03 La Boca;Ciudad [CIU] / 05. Sobre la Ciudad / 03. CIU05CUX03 - Barrios de la Ciudad; 03. CIU05CUX03 - Barrios de la Ciudad
SA10CUX01 Dónde me atiendo ;Salud [SA] / 10. Centros de salud / 01. SA10CUX01 - Hospitales; 01. SA10CUX01 - Hospitales
CU09CUX04 Apertura;Cultura [CU] / 09. Centros y edificios culturales / 04. CU09CUX04 - Jardín Japonés; 04. CU09CUX04 - Jardín Japonés
CXF01CUX01 P2 Integraciones;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 01. CXF01CUX01 - Feedback Boti Integraciones; 01. CXF01CUX01 - Feedback Boti Integraciones
SUA01CUX02 Cargar foto 1;Solicitudes - Suaci [SUACI] / 01. Espacio público / 02. SUA01CUX02 - Residuos Voluminosos; 02. SUA01CUX02 - Residuos Voluminosos
Pregunta por Dominio - Error en Dominio 2;Infracciones [IN] / 01. IN01CUX01 - Infracciones / Datos infracciones / Infracciones - Intentos erróneos / Infracciones - Intentos por Dominio; Infracciones - Intentos por Dominio
SUA01CUX23 Confirma tipo de plaga;Solicitudes - Suaci [SUACI] / 01. Espacio público / 23. SUA01CUX23 Desinfección vía publica; 23. SUA01CUX23 Desinfección vía publica
EDU01CUX02 Soy ingresante;Educación [EDU] / 01. Becas / 02. EDU01CUX02 - Becas Nivel Superior; 02. EDU01CUX02 - Becas Nivel Superior
Cerró sesión dentro de un flujo sin cerrar;0. Core del bot (No tocar);0. Core del bot (No tocar)
EM02CUX01 Prácticas;Empleo [EM] / 02. Empleo en la Ciudad / 01. EM02CUX01 - Búsqueda de trabajo en la Ciudad; 01. EM02CUX01 - Búsqueda de trabajo en la Ciudad
EP01CUX01 Basura ;Espacio Público [EP] / 01. Ciudad Verde / 01. EP01CUX01 - BA Recicla; 01. EP01CUX01 - BA Recicla
LIC00CUX01 Sobre el trámite;Movilidad [MO] / 05. Licencias / 01. MO05CUX01 LIC00CUX01 - Licencia prorroga; 01. MO05CUX01 LIC00CUX01 - Licencia prorroga
GE01CAT01 Apertura;Derivaciones [DER] / Derivación / Violencia contra la mujer; Violencia contra la mujer
MO04CUX01 Cómo se pide;Movilidad [MO] / 04. Transporte / 01. MO04CUX01 - VTV; 01. MO04CUX01 - VTV
DH01CUX01 Centro jurídico;Desarrollo humano [DH] / 01. Atención social / 01. DH01CUX01 - Atención Social; 01. DH01CUX01 - Atención Social
AC02CUX03 Emergencias 911;Atención Ciudadana [AC] / 02. Servicios Ciudadanía / 03. AC02CUX03 - Emergencias PFA; 03. AC02CUX03 - Emergencias PFA
DH09CUX02 Qué necesito;Desarrollo humano [DH] / 09. Niñes / 02. DH09CUX02 - Programa Adolescencia; 02. DH09CUX02 - Programa Adolescencia
MO08CUX03 Pase sustentable ;Movilidad [MO] / 08. Trámites varios / 03. MO08CUX03 - AUSA - Sacar TelePASE; 03. MO08CUX03 - AUSA - Sacar TelePASE
CLI00CUX01 Las próximas horas;Clima [CLI] / 01. CLI00CUX01 Clima; 01. CLI00CUX01 Clima
EDU05CUX04 Apertura;Educación [EDU] / 05. Educación Superior / 04. EDU05CUX04 - Tecnicaturas de Salud; 04. EDU05CUX04 - Tecnicaturas de Salud
SUA01CUX03 Cargar foto 3;Solicitudes - Suaci [SUACI] / 01. Espacio público / 03. SUA01CUX03 - Poda de Árboles; 03. SUA01CUX03 - Poda de Árboles
TR03CUX06 Apertura;Trámites [TR] / 03. Match directo / 06. TR03CUX06 - Ministerio de salud - Otros trámites; 06. TR03CUX06 - Ministerio de salud - Otros trámites
EDU05CUX04 Análisis clínicos;Educación [EDU] / 05. Educación Superior / 04. EDU05CUX04 - Tecnicaturas de Salud; 04. EDU05CUX04 - Tecnicaturas de Salud
DEC05CUX01 Talleristas;Desarrollo Económico [DEC] / 05. Empresas / 01. DEC05CUX01 - Boti para empresas, SAP; 01. DEC05CUX01 - Boti para empresas, SAP
AC04CAT01 Datos recibidos;Derivaciones [DER] / Derivación / Derivación a agente de 147; Derivación a agente de 147
miBA01CAT03  > ⚠️Operador no atiende ;Derivaciones [DER] / Derivación / Derivación a agente de Soporte de miBA; Derivación a agente de Soporte de miBA
miBA01CUX01 Voy a probar después;miBA [MIBA] / 01. Cuenta miBA / 01. MIBA01CUX01 - miBA flujo estático; 01. MIBA01CUX01 - miBA flujo estático
SUA01CUX17 Hay solicitudes previas;Solicitudes - Suaci [SUACI] / 01. Espacio público / 17. SUA01CUX17 - Pintura sobre Graffiti; 17. SUA01CUX17 - Pintura sobre Graffiti
SUA01CUX06 Error de formato, tamaño o peso - Reparación De vereda;Solicitudes - Suaci [SUACI] / 01. Espacio público / 06. SUA01CUX06 - Reparación De Vereda  / Errores | Reparación De Veredas; Errores | Reparación De Veredas
TR03CUX09 Inscripción al Registro de Consultoras y Profesionales en Auditorías y Estudios Ambientales;Trámites [TR] / 03. Match directo / 09. TR03CUX09 - Ambiente y EP; 09. TR03CUX09 - Ambiente y EP
BOT02CUX04 Tita la palomita - Pista Ecoparque;Boti [BOT] / 02. Cumpleaños / 04. BOT02CUX04 - Perdidos en BA; 04. BOT02CUX04 - Perdidos en BA
BOT01CUX01 Triste;Boti [BOT] / 01. Perfil / 01. BOT01CUX01 - Personalidad; 01. BOT01CUX01 - Personalidad
TR04CUX02 Cómo se hace - reposición;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI; 02. TR04CUX02 - DNI
CIU05CUX09 Juegos Rivadavia;Ciudad [CIU] / 05. Sobre la Ciudad / 09- CIU05CUX09 - Espacios verdes / CIU05CUX09 - Caballito; CIU05CUX09 - Caballito
DH08CUX02 Repaso V3M1;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
EDU01CAT01 Trámite presencial;Derivaciones [DER] / Educación / 01. EDU01CAT01 - Becas alimentarias; 01. EDU01CAT01 - Becas alimentarias
"Flow fulfilled of ""Lic Vigente""";;
GE01CAT01 Esperar > primer intento > No;Derivaciones [DER] / Derivación / Violencia contra la mujer; Violencia contra la mujer
SUA01CUX14 Error - Baches - Reforzar solicitud;Solicitudes - Suaci [SUACI] / 01. Espacio público / 14. SUA01CUX14 - Reparación de Baches; 14. SUA01CUX14 - Reparación de Baches
CU09CUX02 Soy docente;Cultura [CU] / 09. Centros y edificios culturales / 02. CU09CUX02 - Cementerios de Buenos Aires; 02. CU09CUX02 - Cementerios de Buenos Aires
MO05CUX15 Confirmación datos miBA;Movilidad [MO] / 05. Licencias / 15. MO05CUX15 - Cambio de datos en la licencia de conducir; 15. MO05CUX15 - Cambio de datos en la licencia de conducir
CU10CUX02 El Eternauta;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
MENU PRINCIPAL 2.0;2. Onboardings y menús;2. Onboardings y menús
SUA01CUX Confirmación de descripción;Solicitudes - Suaci [SUACI] / 01. Espacio público / SUACI Componentes Comunes; SUACI Componentes Comunes
IN01CUX01 Cómo pagar legajos;Infracciones [IN] / 01. IN01CUX01 - Infracciones; 01. IN01CUX01 - Infracciones
miBA01CUX02 Confirmación del mail;miBA [MIBA] / 01. Cuenta miBA / 02. MIBA01CUX02 - Blanqueo miBA; 02. MIBA01CUX02 - Blanqueo miBA
TUR01CUX05 Elegir fecha;Turnos [TUR] / 01. SIGECI / 05. TUR01CUX05 - Turno para renovación de licencia de conducir; 05. TUR01CUX05 - Turno para renovación de licencia de conducir
SUA01CUX07 Luminaria. Apertura;Solicitudes - Suaci [SUACI] / 01. Espacio público / 07. SUA01CUX07 - Reparación de luminaria; 07. SUA01CUX07 - Reparación de luminaria
SUA01CUX06 No Encontró Ubicación - Reparacion De Veredas;Solicitudes - Suaci [SUACI] / 01. Espacio público / 06. SUA01CUX06 - Reparación De Vereda  / Errores | Reparación De Veredas; Errores | Reparación De Veredas
SUA01CUX02 Escombros;Solicitudes - Suaci [SUACI] / 01. Espacio público / 02. SUA01CUX02 - Residuos Voluminosos; 02. SUA01CUX02 - Residuos Voluminosos
SUA01CUX02 Cargar foto 2;Solicitudes - Suaci [SUACI] / 01. Espacio público / 02. SUA01CUX02 - Residuos Voluminosos; 02. SUA01CUX02 - Residuos Voluminosos
SUA01CUX03 Cargar foto 1;Solicitudes - Suaci [SUACI] / 01. Espacio público / 03. SUA01CUX03 - Poda de Árboles; 03. SUA01CUX03 - Poda de Árboles
SUA01CUX18 Cargar dirección;Solicitudes - Suaci [SUACI] / 01. Espacio público / 18. SUA01CUX18 - Retiro de objetos en desuso; 18. SUA01CUX18 - Retiro de objetos en desuso
Hisopado > Chat por WhatsApp * Apertura;Salud [SA] / 02. Test COVID / 04. SA02CUX04 - Hisopado COVID-19 - Consulta y resultado; 04. SA02CUX04 - Hisopado COVID-19 - Consulta y resultado
SUA01CUX Cambiar mail;Solicitudes - Suaci [SUACI] / 01. Espacio público / SUACI Componentes Comunes; SUACI Componentes Comunes
MO05CUX09 Validar domicilio del DNI;Movilidad [MO] / 05. Licencias / 09. MO05CUX09 - Renovación por cambio de jurisdicción; 09. MO05CUX09 - Renovación por cambio de jurisdicción
CU11CUX03 Apertura;Cultura [CU] / 11. Promoción Cultural / 03. CU11CUX03 - Circuito de Espacios Culturales; 03. CU11CUX03 - Circuito de Espacios Culturales
SA07CUX01 Preservativo;Salud [SA] / 07. Salud sexual / 01. SA07CUX01 - Salud Sexual y Reproductiva; 01. SA07CUX01 - Salud Sexual y Reproductiva
SUA01CUX27 Dónde ubicar la luminaria;Solicitudes - Suaci [SUACI] / 01. Espacio público / 27. SUA01CUX27 - Mayor luminaria; 27. SUA01CUX27 - Mayor luminaria
Suaci - Error de foto opcional;Solicitudes - Suaci [SUACI] / 01. Espacio público / SUACI Componentes Comunes; SUACI Componentes Comunes
DH01CUX03 Pedido de datos - Apellido del beneficiario;Desarrollo humano [DH] / 01. Atención social / 02. TR02CUX02 - Rendición de Subsidio Habitacional 690; 02. TR02CUX02 - Rendición de Subsidio Habitacional 690
MO05CUX10 Qué necesito ;Movilidad [MO] / 05. Licencias / 10. MO05CUX10 Duplicado de licencia; 10. MO05CUX10 Duplicado de licencia
EP01CUX01 Apertura Corta;Espacio Público [EP] / 01. Ciudad Verde / 01. EP01CUX01 - BA Recicla; 01. EP01CUX01 - BA Recicla
Menú - Inspecciones Programadas;Trámites [TR] / 06. Inspecciones programadas / 01. TR06CUX01 - Inspecciones programadas / Inspecciones Programadas - Búsqueda; Inspecciones Programadas - Búsqueda
DH08CUX02 Responde mal V1M2;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
TUR01CUX11 Datos del aprendiz - Mail;Turnos [TUR] / 01. SIGECI / 11. TUR01CUX11 - Turno para práctica de auto en pista; 11. TUR01CUX11 - Turno para práctica de auto en pista
BOT06CUX01 Trabalenguas 3;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
BOT02CUX11 Pregunta 3A;Boti [BOT] / 02. Cumpleaños / 11. BOT02CUX11 - Trivia 2025; 11. BOT02CUX11 - Trivia 2025
EDU05CUX04 Apertura corta;Educación [EDU] / 05. Educación Superior / 04. EDU05CUX04 - Tecnicaturas de Salud; 04. EDU05CUX04 - Tecnicaturas de Salud
CU10CUX01 Más del Casco;Cultura [CU] / 10. Casco Histórico / 01. CU10CUX01 - Casco Histórico; 01. CU10CUX01 - Casco Histórico
DH01CAT01 Espera 1;Derivaciones [DER] / Derivación / Derivación a agente de Atención social; Derivación a agente de Atención social
BOT03CUX01 Ya lo terminé;Boti [BOT] / 03. Tutorial - Cómo chatear / 01. BOT03CUX01 Tutorial - Cómo hablar con Boti; 01. BOT03CUX01 Tutorial - Cómo hablar con Boti
DH03CUX02 Auditiva;Desarrollo humano [DH] / 03. Accesibilidad / 02. DH03CUX02 CUD; 02. DH03CUX02 CUD
ED00CUX01 Recursos Docentes;Educación [EDU] / 00. Estructura completa / 01. ED00CUX01  Superapertura + Bifurcadores; 01. ED00CUX01  Superapertura + Bifurcadores
TR04CUX32 Al instante;Trámites [TR] / 04. Estáticos Varios / 32. TR04CUX32 - Pasaporte; 32. TR04CUX32 - Pasaporte
DH08CUX02 Pregunta V2M2;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
SA05CAT01 Despedida sin atención;Derivaciones [DER] / Derivación / Derivación a agente de Adultos Mayores; Derivación a agente de Adultos Mayores
SE02CUX03 Canales oficiales Infracciones;Seguridad [SE] / 02. Ciberseguridad / 03. SE02CUX03 - Estafas en Infracciones y VTV; 03. SE02CUX03 - Estafas en Infracciones y VTV
DH06CUX01 Cómo anotarse;Desarrollo humano [DH] / 06. Barrios populares / 01. DH06CUX01 - Sello social; 01. DH06CUX01 - Sello social
TR03CUX22 Otorgamiento de permisos de venta de Alimentos en el Espacio Público;Trámites [TR] / 03. Match directo / 22. TR03CUX22 - Ordenamiento del Espacio Público; 22. TR03CUX22 - Ordenamiento del Espacio Público
EDU04CUX06 Frase 3;Educación [EDU] / 04. Educación Escolar / 06. EDU04CUX06 - Bullying; 06. EDU04CUX06 - Bullying
BOT06CUX01 Respuesta correcta 3;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
DDHH03CUX02 Quién puede anotarse;Derechos Humanos [DDHH] / 03. Niños: Derechos y Defensorías / 02. DDHH03CUX02 - Adopción GCBA; 02. DDHH03CUX02 - Adopción GCBA
SUA01CUX18 Cambiar datos;Solicitudes - Suaci [SUACI] / 01. Espacio público / 18. SUA01CUX18 - Retiro de objetos en desuso; 18. SUA01CUX18 - Retiro de objetos en desuso
DH05CAT01 >  1er. TO - Espera;Derivaciones [DER] / Derivación / Derivacion a agente de Adicciones; Derivacion a agente de Adicciones
SUA01CUX21 Cambiar objeto;Solicitudes - Suaci [SUACI] / 01. Espacio público / 21. SUA01CUX21 Reubicación de contenedores; 21. SUA01CUX21 Reubicación de contenedores
miBA01CUX02  Sí, puedo;miBA [MIBA] / 01. Cuenta miBA / 02. MIBA01CUX02 - Blanqueo miBA; 02. MIBA01CUX02 - Blanqueo miBA
LIC00CUX00  Inhibido > No / Turno > No / Trámite > Sí - En curso;Movilidad [MO] / 05. Licencias / 05. MO05CUX05 LIC00CUX00 Renovación Licencia Experiencia Unificada; 05. MO05CUX05 LIC00CUX00 Renovación Licencia Experiencia Unificada
button_PushSalud_Cancelacion;Salud [SA] / 06. Gestor de encuentros / 02. SA06CUX02 - pushes; 02. SA06CUX02 - pushes
ED00CUX01 Capacitaciones;Educación [EDU] / 00. Estructura completa / 01. ED00CUX01  Superapertura + Bifurcadores; 01. ED00CUX01  Superapertura + Bifurcadores
TU01CUX01 Apertura;Turismo [TU];Turismo [TU]
MO05CUX10 Apertura;Movilidad [MO] / 05. Licencias / 10. MO05CUX10 Duplicado de licencia; 10. MO05CUX10 Duplicado de licencia
GA01CUX01 Patios;Gastronomía [GA] / 01. Patios y mercados / 01. GA01CUX01 - Patios y mercados; 01. GA01CUX01 - Patios y mercados
SUA01CUX05 Autos Abandonados - Preguntar hay personas;Solicitudes - Suaci [SUACI] / 01. Espacio público / 05. SUA01CUX05 - Autos abandonados; 05. SUA01CUX05 - Autos abandonados
DH01CUX03 Pedido de datos - Tercer envío;Desarrollo humano [DH] / 01. Atención social / 02. TR02CUX02 - Rendición de Subsidio Habitacional 690; 02. TR02CUX02 - Rendición de Subsidio Habitacional 690
DH03CUX02 Cómo lo tramito;Desarrollo humano [DH] / 03. Accesibilidad / 02. DH03CUX02 CUD; 02. DH03CUX02 CUD
EDU04CUX21 Pasos inscripción fuera de plazo ;Educación [EDU] / 04. Educación Escolar / 21. EDU04CUX21 - Inscripción escolar; 21. EDU04CUX21 - Inscripción escolar
TU01CUX01 Qué ver;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
EDU03CUX07 Antecedentes penales;Educación [EDU] / 03. Docentes / 07. EDU03CUX07 - Inscripción docente; 07. EDU03CUX07 - Inscripción docente
TR01CUX05 Cómo hago el trámite;Trámites [TR] / 01. TAD / 05. TR01CUX05 - Actualización, Rectificación y/o Modificación de datos Registro de Empleadores;o Modificación de datos Registro de Empleadores
MO08CUX03 TelePASE accesible ;Movilidad [MO] / 08. Trámites varios / 03. MO08CUX03 - AUSA - Sacar TelePASE; 03. MO08CUX03 - AUSA - Sacar TelePASE
GE01CAT01 Derivación > No;Derivaciones [DER] / Derivación / Violencia contra la mujer; Violencia contra la mujer
SUA01CUX18  Dirección incorrecta/inexistente;Solicitudes - Suaci [SUACI] / 01. Espacio público / 18. SUA01CUX18 - Retiro de objetos en desuso; 18. SUA01CUX18 - Retiro de objetos en desuso
CIU05CUX09 Espacios verdes Caballito;Ciudad [CIU] / 05. Sobre la Ciudad / 09- CIU05CUX09 - Espacios verdes / CIU05CUX09 - Caballito; CIU05CUX09 - Caballito
MO05CUX13 Validación - Campo Nacionalidad;Movilidad [MO] / 13. Reevaluación teórico-práctico de licencia; 13. Reevaluación teórico-práctico de licencia
SE02CUX02 Apertura;Seguridad [SE] / 02. Ciberseguridad / 02. SE02CUX02 - Internet segura; 02. SE02CUX02 - Internet segura
TUR01CUX10 Corregir datos II;Turnos [TUR] / 01. SIGECI / 10. TUR01CUX10 Turno para acta de tránsito; 10. TUR01CUX10 Turno para acta de tránsito
CIU07CUX01 Adultos mayores;Ciudad [CIU] / 07. Buepp; 07. Buepp
TU03CUX03 Apertura;Turismo [TU] / 03. Lugares emblemáticos / 03. TU03CUX03 - Café Tortoni; 03. TU03CUX03 - Café Tortoni
TR01CUX20 Cómo hago el trámite;Trámites [TR] / 01. TAD / 20. TR01CUX20 - Subsanación de Faltas Documentales; 20. TR01CUX20 - Subsanación de Faltas Documentales
